city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Nagpur,Maharashtra,Maharashtra,2016,4,47.68077409162717,good,87.9,94.83724522292992,good,87.2,16.533779904306222,good,87.1,74.09707547169812,good,88.3,52.09068362480127,good,87.4,13.756878980891718,good,87.2,0.9482324840764331,good,87.2,84.59253658536585,good,85.4,42.2392356687898,good,87.2,4.563667711598746,good,88.6,21.970488958990536,good,88.1,3.6827172195892572,good,87.9,11.708878357030015,good,87.9,5.005687203791469,good,87.9,0.6049608763693272,good,88.8,215.1740095087163,good,87.6,23.535574803149608,good,88.2,38.1184094488189,good,88.2,309.24940659340655,good,63.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,5,32.41798890429959,good,96.9,73.44038834951456,good,96.9,9.104806094182825,good,97.0,52.28387275242048,good,97.2,34.80257617728532,good,97.0,13.219271708683475,good,96.0,0.7519861111111112,good,96.8,41.91544321329639,good,97.0,64.29564245810056,good,96.2,3.2491922005571032,good,96.5,16.784142259414224,good,96.4,2.7041422594142257,good,96.4,8.660500715307583,good,94.0,3.8975628930817607,good,85.5,0.7353453038674033,good,97.3,206.87657458563538,good,97.3,33.63063623789765,good,97.2,37.14008321775312,good,96.9,415.250284090909,sparse,47.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,6,30.409013157894737,good,84.4,65.36511551155115,good,84.2,4.985711920529801,good,83.9,38.551338842975206,good,84.0,25.262450331125827,good,83.9,9.516872909698996,good,83.1,0.7494314381270902,good,83.1,25.992809364548496,good,83.1,67.76422442244225,good,84.2,2.3481311475409834,good,84.7,14.07872131147541,good,84.7,2.753853989813243,good,81.8,7.642413793103447,good,84.6,3.0929556650246304,good,84.6,0.6804098360655738,good,84.7,199.2036617405583,good,84.6,54.24686274509804,good,85.0,35.10910130718954,good,85.0,341.61006493506494,sparse,42.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,7,15.935277777777777,good,53.2,33.078502538071064,good,53.0,18.155257731958766,good,52.2,26.436333333333334,good,52.4,27.12407216494845,good,52.2,2.2853015873015874,sparse,42.3,0.7962790697674419,good,52.0,12.581352112676056,sparse,47.7,28.45284634760705,good,53.4,3.4498162729658794,good,51.2,20.779472295514513,good,50.9,4.475620052770449,good,50.9,11.16976377952756,good,51.2,4.932329842931938,good,51.3,0.6157002457002456,good,54.7,205.55229426433917,good,53.9,86.50403990024937,good,53.9,29.850150753768844,good,53.5,242.45181818181817,sparse,29.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,8,18.503287858117325,good,98.5,40.06993234100135,good,99.3,20.86754507628294,good,96.9,32.14560941828255,good,97.0,21.356617100371746,sparse,36.2,3.1559805285118223,good,96.6,0.6276177658142664,good,99.9,8.355427509293682,sparse,36.2,27.003238866396764,good,99.6,2.139177897574124,good,99.7,16.905283018867923,good,99.7,3.099514824797844,good,99.7,8.683167115902965,good,99.7,3.5727897574123992,good,99.7,0.5969199457259158,good,99.1,212.5693894165536,good,99.1,76.14977011494253,good,81.9,29.811609686609685,good,94.4,253.5,sparse,47.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,9,21.232496513249654,good,99.6,39.84766197183098,good,98.6,13.033946188340806,good,92.9,17.40624251497006,good,92.8,,insufficient,0.0,4.893328358208956,good,93.1,0.6080450070323488,good,98.8,,insufficient,0.0,31.491492329149235,good,99.6,2.0926853146853146,good,99.3,10.093496503496503,good,99.3,1.883748251748252,good,99.3,5.9402377622377625,good,99.3,2.591484593837535,good,99.2,0.5456160458452721,good,96.9,203.48741058655224,good,97.1,61.996208869814026,good,97.1,29.5850929899857,good,97.1,301.40774193548384,sparse,43.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,10,50.39884615384616,good,80.4,99.8245893719807,good,83.5,7.118526490066225,good,81.2,44.87296357615894,good,81.2,33.82692857142857,good,56.5,10.746164383561643,good,68.7,1.1358756137479542,good,82.1,,insufficient,0.0,49.46810147299509,good,82.1,5.530338164251208,good,83.5,21.148244766505634,good,83.5,4.325596638655462,good,80.0,13.380016103059582,good,83.5,5.787085346215782,good,83.5,0.5057852564102564,good,83.9,208.16902086677365,good,83.7,47.56280448717949,good,83.9,28.402852564102567,good,83.9,349.61628,sparse,33.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,11,85.95889818688981,good,99.6,142.03635983263598,good,99.6,13.65077363896848,good,96.9,74.94054519368723,good,96.8,50.60809455587392,good,96.9,14.668536585365853,good,96.8,1.8513881019830027,good,98.1,11.865838383838383,good,68.8,60.991319942611185,good,96.8,10.43963687150838,good,99.4,33.4863687150838,good,99.4,7.488347338935575,good,99.2,22.853916083916086,good,99.3,10.530448179271708,good,99.2,0.49407252440725247,good,99.6,192.2791631799163,good,99.6,40.717377963737796,good,99.6,24.52327754532776,good,99.6,116.56176046176047,good,96.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2016,12,97.21319180087848,good,91.8,155.6311566617862,good,91.8,45.41971428571428,good,89.4,80.35321212121212,good,88.7,80.26367469879519,good,89.2,16.907807407407407,good,90.7,2.30597667638484,good,92.2,,insufficient,0.0,50.29148748159057,good,91.3,13.93609329446064,good,92.2,42.98230320699709,good,92.2,9.399344023323614,good,92.2,29.471240875912407,good,92.1,13.175641399416909,good,92.2,0.4949309392265194,good,97.3,186.90591160220995,good,97.3,43.793798342541436,good,97.3,22.604157458563535,good,97.3,87.37831491712707,good,97.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,1,99.47171896316506,good,98.5,140.63587994542974,good,98.5,30.799836289222373,good,98.5,31.482079343365257,good,98.3,41.325661664392904,good,98.5,17.344765840220386,good,97.6,2.207316076294278,good,98.7,,insufficient,0.0,55.261913407821226,good,96.2,12.275476839237058,good,98.7,40.9833378746594,good,98.7,8.163542234332425,good,98.7,27.213160762942778,good,98.7,11.605940054495914,good,98.7,0.5005449591280654,good,98.7,192.02558583106267,good,98.7,67.30239782016349,good,98.7,23.060068119891014,good,98.7,95.41948228882833,good,98.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,2,67.61294930875576,good,96.9,122.24845577211394,good,99.3,51.30730831973899,good,91.2,25.27208538587849,good,90.6,51.80134493670886,good,94.0,18.642515060240964,good,98.8,1.5502548725637182,good,99.3,,insufficient,0.0,68.89054517133955,good,95.5,9.326776611694154,good,99.3,34.19746626686656,good,99.3,6.909849397590362,good,98.8,22.130749625187406,good,99.3,9.5371964017991,good,99.3,0.5624096385542169,good,98.8,180.36418674698794,good,98.8,51.75513554216867,good,98.8,27.179277108433737,good,98.8,126.82409638554216,good,98.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,3,68.00292072322671,good,96.6,116.59345403899722,good,96.5,23.76225035161744,good,95.6,40.24254213483146,good,95.7,39.93793006993007,good,96.1,17.822041958041957,good,96.1,1.2522841225626742,good,96.5,,insufficient,0.0,76.45187227866472,good,92.6,7.35528511821975,good,96.6,29.264450625869262,good,96.6,5.886189151599444,good,96.6,18.50702364394993,good,96.6,7.721905424200278,good,96.6,0.5686369958275382,good,96.6,195.41746518105847,good,96.5,40.54573018080667,good,96.6,31.011237830319892,good,96.6,155.97552155771908,good,96.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,4,68.12049275362318,good,95.8,108.02344927536232,good,95.8,7.351,good,87.5,22.237603174603176,good,87.5,17.499667194928687,good,87.6,11.19825513196481,good,94.7,1.0481159420289854,good,95.8,,insufficient,0.0,85.97162162162161,good,92.5,4.340551523947751,good,95.7,17.26260553129549,good,95.4,2.818817518248175,good,95.1,10.116824925816024,good,93.6,4.033277945619335,good,91.9,0.6444285714285715,good,97.2,222.48268188302424,good,97.4,28.871314285714288,good,97.2,37.12412857142857,good,97.2,159.9862464183381,good,96.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,5,55.991942771084325,good,89.2,85.27167168674698,good,89.2,4.351996996996998,good,89.5,19.776021021021023,good,89.5,13.82249249249249,good,89.5,15.251223564954685,good,89.0,0.8067678300455234,good,88.6,,insufficient,0.0,96.08434645669291,good,85.3,3.0140240240240237,good,89.5,14.380675675675674,good,89.5,2.1020379965457683,good,77.8,8.411561561561562,good,89.5,3.2998348348348348,good,89.5,0.6901925925925926,good,90.7,205.18215976331362,good,90.9,38.505147928994084,good,90.9,38.62403846153846,good,90.9,180.46671597633136,good,90.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,6,27.39368253968254,good,87.5,48.390822784810126,good,87.8,4.995333333333333,good,87.5,16.652460317460317,good,87.5,14.233806552262088,good,89.0,4.423423271500844,good,82.4,0.6828660436137072,good,89.2,,insufficient,0.0,37.16194304857621,good,82.9,2.393499222395023,good,89.3,14.50326594090202,good,89.3,2.9472512647554803,good,82.4,9.221392405063291,good,87.8,3.8235555555555556,good,87.5,0.667634069400631,good,88.1,207.87750788643532,good,88.1,67.75388625592419,good,87.9,34.082334384858044,good,88.1,186.6277950310559,good,89.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,7,24.038671328671327,good,96.1,60.997499999999995,good,96.8,7.052587412587413,good,96.1,11.629594405594405,good,96.1,11.581030640668525,good,96.5,1.5922628951747086,good,80.8,0.8874269819193323,good,96.6,,insufficient,0.0,18.047869080779943,good,96.5,2.8566063977746867,good,96.6,17.832239221140473,good,96.6,4.14766016713092,good,96.5,12.628442280945759,good,96.6,5.400278551532033,good,96.5,0.776513888888889,good,96.8,210.39424791086353,good,96.5,82.25570236439499,good,96.6,30.715763888888887,good,96.8,117.44506258692628,good,96.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,8,24.76672082717873,good,91.0,53.49847107438016,good,97.6,8.240709677419355,good,83.3,8.626949152542373,good,87.2,12.020121951219512,good,88.2,0.9907573149741824,good,78.1,0.9900275862068966,good,97.4,,insufficient,0.0,15.376308539944903,good,97.6,2.5389683631361764,good,97.7,15.653071625344351,good,97.6,2.3964106145251396,good,96.2,8.719818941504178,good,96.5,3.635682451253482,good,96.5,0.5830949105914718,good,97.7,208.27861072902337,good,97.7,84.19077134986226,good,97.6,30.609353507565338,good,97.7,132.2115702479339,good,97.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,9,31.90794366197183,good,98.6,50.94953651685393,good,98.9,6.39606976744186,good,59.7,13.571607142857141,good,62.2,8.7494061302682,good,72.5,3.850904836193448,good,89.0,0.9629503546099291,good,97.9,,insufficient,11.2,23.88095238095238,good,99.2,3.6916386554621847,good,99.2,19.46769230769231,good,99.3,3.2147067039106147,good,99.4,10.38796089385475,good,99.4,4.50786312849162,good,99.4,0.43156779661016953,good,98.3,207.16706214689265,good,98.3,84.19265912305515,good,98.2,30.714307692307692,good,99.3,132.86069930069928,good,99.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,10,51.348677563150076,good,90.5,65.70027065527066,good,94.4,4.948954041204438,good,84.8,12.816933139534882,good,92.5,9.825803183791606,good,92.9,7.6048850574712645,good,93.5,0.8764444444444444,good,96.8,3.9302053712480247,good,85.1,22.256330014224748,good,94.5,4.251805555555555,good,96.8,16.496222222222222,good,96.8,3.6191230769230773,good,87.4,12.772031558185404,good,68.1,4.7676360808709175,good,86.4,0.349969696969697,good,88.7,151.99931137724553,good,89.8,60.94891238670695,good,89.0,23.64712056737589,good,94.8,83.55409722222223,good,96.8,748.1569306930692,sparse,27.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,11,70.49176638176638,good,97.5,115.16054131054133,good,97.5,15.255522827687777,good,94.3,27.8134375,good,97.8,24.50874115983027,good,98.2,14.709372325249644,good,97.4,1.2958415841584159,good,98.2,1.9728235294117646,good,94.4,35.84497854077253,good,97.1,8.107736916548799,good,98.2,27.55643564356436,good,98.2,5.7171875000000005,good,97.8,17.546045519203414,good,97.6,8.082503556187767,good,97.6,0.5085917496443811,good,97.6,174.98002844950213,good,97.6,66.87486486486486,good,97.6,25.07305397727273,good,97.8,81.97850070721357,good,98.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2017,12,88.31895588235294,good,91.4,147.7762154294032,good,92.3,23.50164536741214,good,84.1,36.55288721804511,good,89.4,35.67540540540541,good,89.5,14.256117647058824,good,91.4,1.8018906942392912,good,91.0,5.975476550680788,good,88.8,38.71574344023323,good,92.2,12.274693877551021,good,92.2,37.520087336244536,good,92.3,8.507997076023392,good,91.9,25.0100439238653,good,91.8,11.746612903225806,good,91.7,0.7177551020408163,good,92.2,184.46073913043477,good,92.7,63.5095918367347,good,92.2,22.93111432706223,good,92.9,54.499854651162806,good,92.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,1,70.02844566712517,good,97.7,120.43100412654745,good,97.7,19.438489666136725,good,84.5,36.51237804878049,good,88.2,32.020579268292686,good,88.2,20.52873786407767,good,96.9,1.5458653846153847,good,97.8,24.662591463414635,good,88.2,35.65261707988981,good,97.6,10.351167582417581,good,97.8,34.51596153846154,good,97.8,8.0409478021978,good,97.8,23.315109890109888,good,97.8,10.509354395604396,good,97.8,0.9011950549450548,good,97.8,184.79087912087914,good,97.8,55.89987620357634,good,97.7,22.81379120879121,good,97.8,70.42939560439561,good,97.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,2,61.180512048192774,good,98.8,107.88914156626504,good,98.8,16.87130503144654,good,94.6,38.55705882352942,good,98.7,30.81164156626506,good,98.8,16.474917541229384,good,99.3,1.3575186846038862,good,99.6,19.878243243243244,good,99.1,38.12903903903904,good,99.1,8.452642642642644,good,99.1,29.48703148425787,good,99.3,6.3842325581395345,good,96.0,18.7562693498452,good,96.1,8.535472868217054,good,96.0,2.5179073243647236,good,99.6,182.35925149700597,good,99.4,55.52114114114114,good,99.1,26.67463157894737,good,99.0,110.80015037593986,good,99.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,3,66.17793604651163,good,92.5,114.08421511627907,good,92.5,11.174466165413534,good,89.4,42.1571511627907,good,92.5,28.526642441860467,good,92.5,16.51749636098981,good,92.3,1.3138880706921943,good,91.3,15.600901162790695,good,92.5,44.663486088379706,good,82.1,7.316985507246377,good,92.7,25.878057971014492,good,92.7,4.999927325581395,good,92.5,15.409069767441858,good,92.5,6.824636627906977,good,92.5,1.1659796806966618,good,92.6,191.58788405797102,good,92.7,40.235159420289854,good,92.7,31.67536231884058,good,92.7,128.38115942028986,good,92.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,4,40.5081946403385,good,98.5,64.11610315186246,good,96.9,9.08444776119403,good,93.1,39.46770655270655,good,97.5,24.916604850213982,good,97.4,16.42915834522111,good,97.4,1.1296629213483147,good,98.9,17.40519258202568,good,97.4,43.15060478199719,good,98.8,5.979633286318758,good,98.5,24.577084507042258,good,98.6,4.235694249649369,good,99.0,13.629002808988767,good,98.9,5.885828651685394,good,98.9,1.9959493670886075,good,98.8,193.19154494382022,good,98.9,37.77824191279887,good,98.8,35.63398591549296,good,98.6,167.70225035161744,good,98.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,5,47.844645892351274,good,94.9,90.42053596614952,good,95.3,6.690975103734439,good,64.8,31.176091298145504,good,94.2,17.050627674750356,good,94.2,15.01298319327731,good,96.0,0.8653138075313807,good,96.4,13.164484240687681,good,93.8,47.764050279329616,good,96.2,3.8731054977711743,good,90.5,17.650504451038575,good,90.6,2.737058823529412,good,89.1,9.44456325301205,good,89.2,3.9571837349397585,good,89.2,1.3674305555555555,good,96.8,189.82680555555555,good,96.8,35.900375000000004,good,96.8,39.34069444444445,good,96.8,165.6626388888889,good,96.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,6,25.188322147651007,good,82.8,56.19616806722689,good,82.6,3.058943661971831,good,78.9,17.338547297297296,good,82.2,11.061300675675676,good,82.2,2.293056680161943,good,68.6,0.7636409395973154,good,82.8,18.29876689189189,good,82.2,26.13318791946309,good,82.8,2.8621308724832213,good,82.8,14.113771043771044,good,82.5,2.27929173693086,good,82.4,8.048552188552188,good,82.5,3.5569425675675674,good,82.2,2.4440809443507585,good,82.4,200.34764705882353,good,82.6,71.74067001675041,good,82.9,33.1223489932886,good,82.8,205.06334841628959,good,61.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,7,17.647503467406377,good,96.9,45.038340248962655,good,97.2,6.651019553072625,good,96.2,15.781719833564493,good,96.9,13.37836565096953,good,97.0,2.332698412698413,good,84.7,0.7858921161825725,good,97.2,13.28850622406639,good,97.2,15.085201109570042,good,96.9,3.121428571428571,good,96.9,15.100013927576603,good,96.5,2.7307204610951006,good,93.3,7.00795518207283,good,96.0,2.9828801169590644,good,91.9,3.840097087378641,good,96.9,207.17632454923717,good,96.9,88.86509040333797,good,96.6,30.134625,good,96.8,199.66056547619047,sparse,45.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,8,21.299397590361444,good,89.2,55.39440828402366,good,90.9,6.076501501501501,good,89.5,14.606869436201778,good,90.6,12.225117994100296,good,91.1,3.046215022091311,good,91.3,0.5723235294117647,good,91.4,7.62683257918552,good,89.1,21.09505988023952,good,89.8,1.9596641221374045,good,88.0,9.333460949464012,good,87.8,1.4209317803660564,good,80.8,5.063779527559055,good,85.3,2.193923205342237,good,80.5,0.6160401721664276,good,93.7,208.48150429799432,good,93.8,85.54363505747126,good,93.5,30.158160919540226,good,93.5,212.02398753894084,sparse,43.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,9,23.842292609351432,good,92.1,60.059667673716014,good,91.9,9.77653963414634,good,91.1,30.042360902255638,good,92.4,23.149684210526313,good,92.4,9.211292307692307,good,90.3,0.6925637181409297,good,92.6,6.30958904109589,good,81.1,28.903468468468468,good,92.5,3.435729323308271,good,92.4,20.067473684210526,good,92.4,5.796403785488959,good,88.1,11.288989280245023,good,90.7,6.110763239875389,good,89.2,0.9279668674698794,good,92.2,199.97620689655173,good,92.6,79.31284857571214,good,92.6,30.512147147147147,good,92.5,305.1125412541254,sparse,42.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2018,10,26.406646795827125,good,90.2,98.91368107302534,good,90.2,18.725993975903613,good,89.2,47.33285714285714,good,90.3,39.1378125,good,90.3,15.29621987951807,good,89.2,1.0690181268882175,good,89.0,2.9948054919908467,good,58.7,48.402946428571425,good,90.3,7.172734026745914,good,90.5,28.488989598811287,good,90.5,6.654992570579496,good,90.5,20.87402674591382,good,90.5,10.56405646359584,good,90.5,0.7835512630014858,good,90.5,185.5652897473997,good,90.5,66.56459138187222,good,90.5,29.745282738095234,good,90.3,357.5978927203065,sparse,35.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
