city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Jorapokhar,Jharkhand,Jharkhand,2017,5,,insufficient,0.0,126.69040960451977,good,95.2,7.843248587570622,good,95.2,9.442358757062147,good,95.2,35.57627376425855,good,70.7,0.34660537482319664,good,95.0,,insufficient,0.0,24.240231124807394,good,87.2,,insufficient,0.0,-0.9022143864598023,good,95.3,87.12735211267606,good,95.4,59.59991537376586,good,95.3,30.959661971830986,good,95.4,279.6781805359662,good,95.3,1016.6137799717914,good,95.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,6,,insufficient,0.0,126.82030141843971,good,78.3,8.260842572062083,good,62.6,9.677006651884701,good,62.6,29.342324561403505,good,63.3,0.35009765625,good,71.1,,insufficient,0.0,12.144018404907975,good,90.6,,insufficient,0.8,-0.9188712121212121,good,91.7,79.94560559006212,good,89.4,73.53010703363914,good,90.8,30.116131498470942,good,90.8,271.77495454545453,good,91.7,1016.72250764526,good,90.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,7,,insufficient,0.0,,insufficient,21.4,,insufficient,21.4,,insufficient,21.4,,insufficient,16.7,0.11785714285714285,good,58.3,,insufficient,0.0,,insufficient,5.4,0.0,sparse,38.0,-0.718721198156682,good,58.3,,insufficient,5.0,,insufficient,21.4,,insufficient,21.4,51.51205069124424,good,58.3,,insufficient,4.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,8,,insufficient,0.0,57.323115577889446,good,53.5,6.756798941798942,good,50.8,12.042506666666666,good,50.4,15.255500000000003,sparse,45.7,,insufficient,9.4,,insufficient,0.0,,insufficient,1.9,,insufficient,1.9,-1.4889371980676327,good,55.6,26.634999999999998,sparse,29.8,96.16365,good,53.8,28.095321782178218,good,54.3,229.02870192307694,good,55.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,9,,insufficient,0.0,,insufficient,0.3,,insufficient,0.3,,insufficient,0.3,,insufficient,0.3,,insufficient,0.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.8,,insufficient,0.4,,insufficient,0.3,,insufficient,0.3,,insufficient,0.3,,insufficient,0.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,10,,insufficient,0.0,,insufficient,3.4,,insufficient,3.2,,insufficient,3.2,,insufficient,2.7,,insufficient,4.2,,insufficient,13.7,,insufficient,2.0,,insufficient,6.5,,insufficient,2.7,,insufficient,0.0,,insufficient,2.6,,insufficient,3.1,,insufficient,9.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,11,,insufficient,0.0,,insufficient,7.1,,insufficient,6.8,,insufficient,6.8,,insufficient,6.8,,insufficient,12.2,,insufficient,6.8,,insufficient,6.2,,insufficient,8.3,,insufficient,12.2,,insufficient,0.1,,insufficient,7.1,,insufficient,7.1,,insufficient,12.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2017,12,,insufficient,0.0,185.84203791469193,sparse,28.4,10.571132075471699,sparse,28.5,11.22127358490566,sparse,28.5,54.368142857142864,sparse,28.2,0.3463849765258216,sparse,28.6,6.9532547169811325,sparse,28.5,41.79820754716982,sparse,28.5,,insufficient,0.0,-1.1476525821596244,sparse,28.6,243.2444811320755,sparse,28.5,72.91,sparse,28.6,18.503333333333334,sparse,28.6,153.5044131455399,sparse,28.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2018,1,,insufficient,0.0,169.45104895104896,good,76.9,9.547845303867403,good,73.0,11.124180478821364,good,73.0,57.42455089820359,good,67.3,0.3312765957446809,good,75.8,6.958213627992634,good,73.0,24.439272097053724,good,77.6,,insufficient,0.5,-2.1016753472222223,good,77.4,,insufficient,9.1,58.35529513888889,good,77.4,16.412899305555555,good,77.4,,insufficient,9.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2018,2,,insufficient,0.0,180.93278884462148,good,74.7,9.628314606741574,good,79.5,9.910037453183522,good,79.5,72.41089947089947,good,56.2,0.33358208955223884,good,79.8,6.915955056179775,good,79.5,28.11202626641651,good,79.3,,insufficient,0.9,-2.436623134328358,good,79.8,,insufficient,0.0,49.13846441947566,good,79.5,22.670149812734085,good,79.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2018,3,,insufficient,0.0,184.9980107526882,good,75.0,9.464260249554368,good,75.4,9.665793226381462,good,75.4,109.39460893854749,sparse,48.1,0.33005291005291004,good,76.2,6.861105169340464,good,75.4,33.7570944741533,good,75.4,,insufficient,0.8,-2.5808289241622573,good,76.2,,insufficient,0.0,33.272976827094475,good,75.4,27.947254901960783,good,75.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
