city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Chennai,Tamil Nadu,Tamil Nadu,2021,5,16.317203389830507,good,75.8,49.067749022528396,good,80.2,3.507808815526937,good,82.3,7.1897288384023454,good,81.5,9.333542116630671,good,83.0,11.445035523978683,good,84.1,0.7627864945382324,good,75.2,21.06038622699945,good,82.0,32.869809370693616,good,65.0,0.3189861871253583,good,57.3,0.9402613636363638,good,65.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.0088027926219616,good,86.6,174.6660447613389,good,75.4,69.08745172413792,good,86.6,28.85383953359245,good,53.8,135.57108710801396,good,85.7,0.012357678422660372,good,53.8,829.5326538280883,good,63.6,,insufficient,10.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,6,22.259672570016473,good,74.9,59.739733333333334,good,75.2,4.025838114754098,good,75.3,8.97202688938684,good,75.8,11.036679560260586,good,75.8,11.71701347602061,good,77.9,0.9370579099179054,good,69.6,21.210324092947413,good,75.7,31.91249440715884,good,55.2,0.5354144291384543,good,66.1,1.4887130556202002,good,66.3,,insufficient,3.4,,insufficient,3.3,,insufficient,0.0,,insufficient,0.0,2.324346146598832,good,81.9,199.53097885328097,good,70.8,66.3865473049378,good,81.9,29.586623215394162,sparse,49.7,127.79766971406343,good,79.3,0.024878048780487803,sparse,50.0,833.6213287426676,good,60.5,,insufficient,9.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,7,17.462987211299865,good,78.2,47.54037460198539,good,79.7,5.179962042133233,good,78.7,9.814212523719165,good,78.7,12.097553997726411,good,78.8,9.93130700778643,good,80.6,0.7920368684569868,good,65.6,19.180287400076132,good,78.5,24.812558922558924,good,57.7,0.8218417523468932,good,66.8,3.0427874331550804,good,67.0,,insufficient,12.4,,insufficient,12.0,,insufficient,0.0,,insufficient,0.0,1.667926807283216,good,82.8,211.0510133444537,good,71.6,69.74091958168049,good,82.8,30.536366313309777,good,50.7,123.66720286133528,good,81.4,0.032771260997067446,good,50.9,806.5299919333154,good,55.5,,insufficient,8.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,8,18.577603238866395,good,73.8,53.316861067327174,good,66.3,5.047324296141814,good,71.6,9.679734513274337,good,72.6,11.990374331550802,good,72.6,10.204882485182916,good,73.1,0.8334583333333333,good,64.5,19.57010078157137,good,72.6,20.227364485981308,sparse,47.9,0.9681182647140094,good,54.0,3.249994476663905,good,54.1,,insufficient,16.2,,insufficient,16.7,,insufficient,0.0,,insufficient,0.0,1.01275960591133,good,75.8,214.10475860475862,good,64.7,71.77971244721496,good,74.3,29.25902615278734,sparse,43.4,139.38581825412606,good,75.1,0.06459608112753523,sparse,43.4,774.9875301018833,sparse,48.4,,insufficient,7.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,9,19.876702373450954,good,73.5,55.56546553552492,good,72.8,4.795521311475411,good,70.6,10.463252715720436,good,75.3,12.474078463424602,good,75.5,10.58922246696035,good,70.1,0.7501789976133652,good,64.7,19.47782172131147,good,75.3,19.88491410048622,sparse,47.6,0.9754400694846554,good,53.3,2.888599537037037,good,53.3,,insufficient,11.1,,insufficient,11.2,,insufficient,0.0,,insufficient,0.0,0.9875811688311686,good,76.0,205.72305338078291,good,65.0,73.27062012045506,good,69.2,26.728193616274993,sparse,44.0,122.14484413453651,good,75.2,0.05793405822518415,sparse,44.0,779.200414459333,sparse,49.5,,insufficient,2.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,10,25.8029507834915,good,67.7,55.931605562579016,good,70.9,5.327908104363888,good,64.7,10.02848499515973,good,61.7,11.789279238440615,good,65.9,10.384150699677074,good,69.4,0.820119940029985,good,59.8,20.51895086636601,good,62.9,20.367701958384334,sparse,48.8,0.3494262800740284,sparse,48.4,1.650991933074395,sparse,50.0,,insufficient,3.2,,insufficient,7.6,,insufficient,0.0,,insufficient,0.0,1.2300183673469387,good,73.2,195.71599702011426,good,60.1,77.74460255354202,good,72.5,26.841886534518114,sparse,43.7,109.33324667221298,good,71.8,0.09905493005800067,sparse,43.8,769.7309962212297,sparse,43.5,,insufficient,0.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,11,25.031959139784945,good,71.8,43.555723643807575,good,75.4,8.22510056315366,good,76.7,11.889923572003218,good,76.7,16.282911981388136,good,79.6,11.931843663639953,good,78.2,0.8321140866536033,good,70.9,20.405577190542417,good,77.7,20.170274007038714,good,61.4,1.1288601823708206,good,60.9,1.459137145748988,good,61.0,,insufficient,10.4,,insufficient,10.6,,insufficient,0.0,,insufficient,0.0,1.9468035681100166,good,83.0,174.0669447983015,good,72.7,84.46593767813035,good,81.2,27.94201217656012,good,50.7,80.999938317757,good,82.6,0.40668183196845614,good,50.9,771.0814157228515,sparse,46.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2021,12,40.781054632779664,good,74.6,80.4667514386486,good,80.5,8.143847095871237,good,85.4,12.72425874514159,good,80.7,16.523928881179533,good,86.1,12.156555807069475,good,85.8,0.7220214243205714,good,75.3,18.63081981510553,good,85.6,27.80681555333998,good,74.9,0.4821230482405034,good,64.1,1.5512473916067704,good,64.4,,insufficient,11.1,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,1.5412683221245043,good,86.6,164.3563137021614,good,75.3,75.57077361422898,good,86.5,28.483641124586548,good,54.2,112.225046127067,good,85.8,0.0700082281952825,good,54.5,755.6570229805013,sparse,42.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,1,26.158336697618086,good,74.0,60.28956354748603,good,85.5,5.098498454826395,good,82.2,10.909752804715726,good,78.5,12.294443866943867,good,86.2,13.548470094821297,good,81.9,0.8045194552529182,good,76.8,18.02544901858607,good,86.0,25.52438765283624,good,74.5,0.4137031768610716,good,63.0,1.2936553762218685,good,65.7,,insufficient,10.5,,insufficient,11.0,,insufficient,0.0,,insufficient,0.0,1.9462803211479334,good,87.4,169.6907812195597,good,76.7,75.98935406698564,good,87.4,28.90782962561042,good,55.0,117.61403375818121,good,86.7,0.011937059142702116,good,55.0,754.851043177893,sparse,43.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,2,25.248034385424685,good,64.4,67.11216186972517,good,76.4,4.430263097161321,good,71.6,11.506669705949395,good,72.5,13.258114374034003,good,74.9,10.741624458133696,good,72.5,0.8059156597962568,good,69.8,17.504635672776036,good,74.0,40.15271917148363,good,68.7,0.3780494110887676,good,57.6,1.0234016053141435,good,59.7,,insufficient,4.3,,insufficient,6.1,,insufficient,0.0,,insufficient,0.0,3.31054580479452,good,77.2,171.65751892147588,good,69.9,70.13345322200813,good,77.2,28.795474480151228,sparse,43.7,145.78560224089637,good,76.7,0.0,sparse,43.9,754.5612549019608,sparse,33.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,3,31.932925398155906,good,71.3,73.26750981491868,good,79.9,4.69945644080417,good,80.2,11.20952205128205,good,72.8,12.151338289962824,good,80.3,9.5530313014827,good,81.6,0.8048702928870294,good,71.4,21.328443632166216,good,77.6,33.5939634913974,good,71.2,0.761045477014335,good,60.4,1.4215686274509804,good,62.5,,insufficient,19.5,,insufficient,19.4,,insufficient,0.0,,insufficient,0.0,3.5282059830600105,good,82.9,176.06551732320838,good,62.9,71.1382570295602,good,82.9,28.43195063214931,sparse,49.6,147.98417456268223,good,82.0,0.0,sparse,49.6,781.4721566110398,sparse,46.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,4,15.78452588292211,good,63.8,35.9081968503937,good,78.4,4.34912843156076,good,80.4,10.877046236148262,good,80.8,11.53220262664165,good,82.3,8.956085775276538,good,79.5,0.7428164556962025,good,68.3,23.01767963085036,good,70.2,23.25776525198939,good,69.8,3.6725372729737056,good,56.9,4.18725901992461,good,57.3,,insufficient,13.9,,insufficient,13.9,,insufficient,0.0,,insufficient,0.0,4.022251118568232,good,82.8,185.12902538071066,good,60.8,72.64008204363229,good,82.8,28.24582423733557,good,55.1,159.91608573040043,good,82.1,0.0005121746431570109,good,55.1,791.0105117979394,sparse,46.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,5,28.039725114535614,good,71.7,66.57277811798326,good,73.2,3.806857625845229,good,79.5,13.34458939022088,good,79.1,13.630211729436013,good,79.7,9.915640172278778,good,76.3,0.8555484581497799,good,67.8,22.062893027284538,good,69.0,28.91654004775342,good,68.8,0.909912259322447,good,61.3,1.6782090272749215,good,61.9,,insufficient,19.3,,insufficient,19.3,,insufficient,0.1,,insufficient,0.0,4.143130051432769,good,81.3,206.84874388254485,good,64.1,69.71997979426891,good,81.3,27.80258338386901,sparse,49.3,133.9601875232083,good,80.4,0.015394816154309824,sparse,49.6,826.2681692913385,good,60.7,,insufficient,0.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,6,21.635307781649246,good,79.7,55.59106357927788,good,78.6,4.16377623845508,good,73.5,13.119806689834926,good,71.0,14.197330117449663,good,73.6,10.227583395107487,good,83.3,0.9839900411344448,good,71.3,20.42676376988984,good,63.0,26.063054420305445,good,71.7,0.5571907023244189,good,61.7,1.28364416885285,good,64.7,,insufficient,24.2,,insufficient,24.1,,insufficient,2.1,,insufficient,0.0,3.2569725951811668,good,83.9,214.2449605781866,good,70.5,69.17842870285189,good,83.9,27.76093871449925,good,51.6,140.98484255636293,good,82.8,0.06412060301507538,good,52.2,821.761630544355,good,61.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,7,19.626725377426315,good,83.1,48.70587126019946,good,82.4,7.223699801192843,good,75.1,13.39696049277825,good,70.3,16.67081321725366,good,75.5,9.058281542493447,good,79.8,1.0349642105263157,good,70.9,20.839859305052226,good,70.1,26.344648661020827,good,65.2,0.47322804498683896,good,62.4,1.5972544998860787,good,65.5,0.5271945701357466,sparse,33.0,0.8779202537381061,sparse,33.0,,insufficient,10.6,,insufficient,0.0,2.5642684183410616,good,87.0,220.04932112734005,good,72.6,71.17128627855058,good,87.0,28.930592917924784,good,54.4,134.140060851927,good,81.0,0.042478726324457865,good,54.4,813.1946876561718,good,59.8,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,8,20.637122891566264,good,93.0,50.65588512088268,good,92.0,6.886931431350299,good,92.1,15.470145023071852,good,90.6,18.23855415860735,good,92.7,9.396449090328758,good,93.6,0.8299818807755028,good,82.4,17.7796164021164,good,90.3,23.677535747446612,good,80.4,0.34990718124084025,good,61.1,1.2358759726479605,good,63.3,0.33890441839495045,sparse,33.1,0.5287404063205416,sparse,33.1,,insufficient,10.3,,insufficient,0.0,2.195118079449484,good,95.5,215.32321732691597,good,80.7,70.73922199523324,good,87.7,29.096560190703215,good,62.6,138.30229740615434,good,92.7,0.052370713119216115,good,54.9,831.5243156934306,good,65.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,9,26.6480838894185,good,97.1,59.90965260152284,good,97.3,7.696745504616879,good,95.3,16.57349100923376,good,95.3,19.36889979089593,good,95.9,9.585303929430635,good,96.2,1.0305881285169722,good,85.0,15.176061483985192,good,95.9,20.793058712121212,good,81.5,0.5091183816183816,good,61.8,2.0142067988668555,good,65.4,0.5448923220973784,sparse,33.0,1.251194379391101,sparse,32.9,,insufficient,10.2,,insufficient,0.0,2.7062976208987717,good,99.2,220.37845385174418,good,84.9,73.8347303706306,good,87.9,28.88814225549836,good,66.0,128.1914941064033,good,96.9,0.03034656232532141,good,55.2,857.6081252501001,good,77.1,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,10,39.176235926734996,good,88.9,73.38357531760437,good,90.5,9.589904397705544,good,93.7,18.063143649111367,good,91.6,21.80367168913561,good,94.2,11.2829455941255,good,89.5,1.0941384308751585,good,82.4,15.635289003381098,good,92.8,12.645249418916503,good,83.5,1.9612558830814961,good,60.3,3.1270722057368943,good,60.4,0.46004142931123776,sparse,28.8,1.3032211289487314,sparse,28.8,,insufficient,6.8,,insufficient,0.0,3.419053714465211,good,95.1,189.9491682747974,good,77.4,75.63334497206704,good,85.5,28.33809512761021,good,64.4,112.62278360194024,good,95.4,0.06140590809628009,good,54.6,854.8909166836422,good,73.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,11,38.30958895949166,good,77.7,76.13759450855551,good,77.6,11.031012420022583,good,82.0,20.84290590231944,good,81.8,25.854650290643168,good,82.3,11.805483623826852,good,80.6,0.9102421621621621,good,71.4,16.573617103235748,good,80.1,17.155769832402232,good,69.1,2.2011572966507176,good,51.6,5.672254784688994,good,51.6,2.383800701051577,sparse,30.8,1.9754431647471205,sparse,30.8,,insufficient,8.9,,insufficient,0.0,0.9342202005198663,good,83.1,185.23245994344958,good,65.5,83.81216465863453,good,76.9,26.763419673142153,good,50.0,77.9347331960307,good,82.4,0.16084083044982697,sparse,44.6,850.2235975085911,good,71.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2022,12,43.853605928509154,good,85.6,86.14474579212217,good,86.1,9.575475633528264,good,76.6,17.913589324618734,good,82.3,22.363334569045414,good,80.6,10.323255988023952,good,79.8,0.7023626026531902,good,70.9,19.827686729514138,good,82.4,15.175099443118535,good,75.1,1.9289745075318654,good,51.6,3.768090408577224,good,51.5,0.34442245743212146,sparse,32.5,0.4908927749654855,sparse,32.5,,insufficient,9.9,,insufficient,0.0,0.9749258185538882,good,87.6,177.99016007114272,good,67.2,84.02398826979473,good,76.4,27.157693782525335,good,54.5,90.95284638290418,good,85.3,0.07765167007498296,sparse,43.8,861.9976902121035,good,76.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2023,1,48.88341416271306,good,85.0,102.25902266043936,good,86.3,8.965121086828116,good,75.9,16.955629358437935,good,85.7,22.557547535894454,good,77.0,10.290224125364432,good,82.0,0.6309921104536489,good,75.7,16.255807506887056,good,86.7,20.471786004882016,good,73.4,1.4540294438386039,good,54.8,3.120359869138495,good,54.8,0.3009918845807034,sparse,33.1,0.4835527502254283,sparse,33.1,,insufficient,10.6,,insufficient,0.0,0.8053360054579566,good,87.6,189.1273401221996,good,73.3,74.91593442622951,good,77.4,27.08005781938326,good,54.2,113.70735440645937,good,86.9,0.00016926201760324982,sparse,44.1,863.5118011330338,good,76.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2023,2,43.263890742285234,good,79.3,98.47433715220949,good,80.8,12.912384341637011,good,74.3,19.67467775041051,good,80.6,26.77923161845882,good,74.9,10.19801030927835,good,80.2,0.7226077788191191,good,70.6,19.20549394126104,good,80.5,18.235,good,55.9,1.3208409842085935,sparse,45.0,3.0769702533969885,sparse,45.0,0.279781631342325,sparse,25.7,0.44118175979447655,sparse,25.7,,insufficient,3.4,,insufficient,0.0,0.7260062136700742,good,82.5,184.26325749464667,good,61.8,74.58540293855744,good,74.3,27.929268128161887,sparse,49.0,138.6235898977751,good,82.5,0.0005046427129592249,sparse,41.0,862.6585267034991,good,71.8,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2023,3,27.000627299484915,good,81.2,66.90769624885635,good,81.6,6.630420699925539,good,80.2,15.820747115912837,good,81.6,17.144681162068334,good,81.7,9.746744661095637,good,80.4,0.7875191551045766,good,72.1,18.199528681037634,good,81.8,18.016280430711607,good,63.8,0.9736247124548144,sparse,45.4,2.2470818271442656,sparse,45.4,,insufficient,23.8,,insufficient,23.8,,insufficient,3.5,,insufficient,0.0,1.1299480844969565,good,83.4,186.66578826477343,good,71.5,76.39160078277885,good,76.3,28.875871505056516,good,50.2,143.97241583094555,good,83.4,0.02027027027027027,sparse,43.1,856.2108928204073,good,72.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
