city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Haldia,West Bengal,West Bengal,2020,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2020,10,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2020,11,,insufficient,0.0,87.88209486166008,sparse,35.1,3.489838056680162,sparse,34.3,8.229761904761904,sparse,35.0,11.65648,sparse,34.7,14.636379928315414,sparse,38.8,,insufficient,0.3,15.351234042553191,sparse,32.6,17.218683274021352,sparse,39.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2020,12,,insufficient,1.6,181.13517304189435,good,73.8,5.084945652173913,good,74.2,26.698315217391308,good,74.2,31.71566003616637,good,74.3,13.07667870036101,good,74.5,0.9604878048780486,good,60.6,15.53429347826087,good,74.2,16.967129963898916,good,74.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,1,88.21924346629986,good,97.7,177.8072764786795,good,97.7,4.434296296296297,good,72.6,28.12937037037037,good,72.6,32.50436229205176,good,72.7,10.528821138211383,good,99.2,0.9435094850948509,good,99.2,18.094516728624537,good,72.3,17.964146341463415,good,99.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,2,66.12925373134328,sparse,39.9,136.0575142857143,good,52.1,4.4285393258426975,good,53.0,26.716936936936936,sparse,49.6,31.506011235955054,good,53.0,10.277571428571429,good,52.1,0.782296918767507,good,53.1,17.95805633802817,good,52.8,18.674148936170212,good,56.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,6.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,3,41.322549450549445,good,61.2,119.52034934497819,good,61.6,3.61273127753304,good,61.0,20.54033039647577,good,61.0,24.10010989010989,good,61.2,11.319999999999999,good,61.6,0.760479302832244,good,61.7,16.916651982378855,good,61.0,20.49175054704595,good,61.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,4,22.409046199701937,good,93.2,78.27807692307692,good,93.9,3.3443515850144094,good,96.4,14.57884726224784,good,96.4,17.921455331412105,good,96.4,11.293070301291248,good,96.8,0.5693400286944046,good,96.8,18.252842712842714,good,96.2,19.153093525179855,good,96.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,5,15.8044248985115,good,99.3,96.61385650224214,sparse,30.0,3.341594005449592,good,98.7,13.186675749318802,good,98.7,16.500462585034015,good,98.8,11.591929347826087,good,98.9,0.5192360163710777,good,98.5,18.899100817438693,good,98.7,21.230229419703104,good,99.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,6,16.697,good,95.8,43.091061946902656,good,94.2,3.667337110481587,good,98.1,13.320620592383639,good,98.5,16.63228490832158,good,98.5,11.330898876404495,good,98.9,0.5040902679830748,good,98.5,19.64566995768688,good,98.5,32.21222222222222,good,98.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,7,17.072549019607845,good,96.0,43.77383008356546,good,96.5,4.134396423248882,good,90.2,13.68645305514158,good,90.2,17.40244477172312,good,91.3,11.351062670299727,good,98.7,0.5356292286874155,good,99.3,19.954157973174365,good,90.2,26.986302294197028,good,99.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,8,18.08852819807428,good,97.7,46.99575549450549,good,97.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,12.990605652759085,good,99.9,0.5285215053763441,good,100.0,,insufficient,0.0,18.798434547908233,good,99.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,9,11.074700598802394,good,92.8,32.636307922272046,good,92.9,3.709844789356984,good,62.6,15.193348115299335,good,62.6,18.903059866962302,good,62.6,14.155132352941177,good,94.4,0.5555506607929516,good,94.6,14.898270509977825,good,62.6,23.74332842415317,good,94.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,10,34.79799684542587,good,85.2,72.91307086614174,good,85.3,3.5576947535771066,good,84.5,18.81550079491256,good,84.5,21.88660964230171,good,86.4,15.499379844961238,good,86.7,0.7679475308641975,good,87.1,15.45748807631161,good,84.5,19.390987654320988,good,87.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,11,63.336335999999996,good,86.8,139.85558441558445,good,96.2,3.6446043165467628,good,96.5,24.69789928057554,good,96.5,27.721007194244603,good,96.5,14.602677053824362,good,98.1,1.0041076487252125,good,98.1,16.511798561151082,good,96.5,19.66930496453901,good,97.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2021,12,71.66917469050894,good,97.7,134.74490437158468,good,98.4,3.949765193370166,good,97.3,26.55682320441989,good,97.3,30.506685082872927,good,97.3,12.775445945945945,good,99.5,1.0744864864864865,good,99.5,16.521464088397792,good,97.3,18.403575268817203,good,100.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,1,59.345173370318996,good,96.9,133.90994467496543,good,97.2,4.199862068965518,good,97.4,26.684055172413796,good,97.4,30.881075862068965,good,97.4,14.664327323162274,good,96.9,1.066229281767956,good,97.3,16.691848275862068,good,97.4,18.56400826446281,good,97.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,2,49.20154213036567,good,93.6,114.851582278481,good,94.0,4.371497504159734,good,89.4,25.12063227953411,good,89.4,29.42410981697172,good,89.4,14.063615023474178,good,95.1,1.0949139280125197,good,95.1,16.398552412645593,good,89.4,20.591962323390895,good,94.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,3,43.408639551192145,good,95.8,145.93565217391304,good,58.7,3.7769861111111114,good,96.8,19.955875000000002,good,96.8,23.300430555555558,good,96.8,15.114052558782848,good,97.2,0.6533701657458563,good,97.3,15.576055555555556,good,96.8,19.433282336578582,good,96.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,4,21.633409415121257,good,97.4,49.48034035656402,good,85.7,3.2968838526912188,good,98.1,11.413186968838525,good,98.1,14.656144067796609,good,98.3,14.650874471086038,good,98.5,0.5934739803094233,good,98.8,14.59202549575071,good,98.1,18.59981638418079,good,98.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,5,22.442768361581923,good,95.2,57.08827926657264,good,95.3,3.4226086956521735,good,95.8,14.34802244039271,good,95.8,17.721062937062936,good,96.1,14.510662905500704,good,95.3,0.7096368715083798,good,96.2,14.817769985974754,good,95.8,24.810997191011236,good,95.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,6,20.0140395480226,good,98.3,50.416840620592374,good,98.5,3.2889958158995816,good,99.6,13.714574616457462,good,99.6,17.002984658298466,good,99.6,14.743179916317992,good,99.6,0.6520641562064156,good,99.6,14.757043235704323,good,99.6,23.22454417952314,good,99.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,7,11.437972350230414,good,87.5,27.134143730886855,good,87.9,3.6685471406491503,good,87.0,12.807990726429676,good,87.0,16.372515151515152,good,88.7,14.204833333333335,good,88.7,0.6706756756756757,good,89.5,14.081128284389493,good,87.0,25.302175226586105,good,89.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,8,13.19235807860262,good,61.6,34.019903288201164,good,69.5,3.0188110403397026,good,63.3,11.792717391304347,good,61.8,14.697682403433479,good,62.6,13.765747368421053,good,63.8,0.6517382413087935,good,65.7,11.880284463894967,good,61.4,22.34485768500949,good,70.8,1.345,sparse,41.7,,insufficient,0.0,,insufficient,0.0,0.7810452961672474,sparse,38.6,,insufficient,0.0,0.8663341645885286,good,53.9,132.40167721518986,sparse,42.5,,insufficient,0.0,,insufficient,0.0,0.08375776397515527,sparse,43.3,996.5968695652174,sparse,30.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,9,15.52204481792717,sparse,49.6,46.08556195965418,sparse,48.2,4.193251533742331,sparse,45.3,10.261769662921349,sparse,49.4,13.89008356545961,sparse,49.9,14.296980056980056,sparse,48.8,0.6160857142857143,sparse,48.6,12.768189415041782,sparse,49.9,19.375914285714284,sparse,48.6,1.5619877675840979,sparse,45.4,,insufficient,0.0,0.6391411042944785,sparse,45.3,1.3252599388379205,sparse,45.4,0.3513455657492354,sparse,45.4,0.6882051282051282,sparse,48.8,128.60899441340783,sparse,49.7,27.321965811965814,sparse,48.8,120.40100574712645,sparse,48.3,0.03245014245014245,sparse,48.8,1002.8550142450143,sparse,48.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,10,20.371098591549295,good,95.4,58.15364788732394,good,95.4,3.627539797395079,good,92.9,12.76920405209841,good,92.9,16.396382054992767,good,92.9,14.211030640668524,good,96.5,0.6778412256267409,good,96.5,15.092272069464544,good,92.9,18.078940027894,good,96.4,2.997493036211699,good,96.5,,insufficient,0.0,1.081267409470752,good,96.5,0.9341782729805014,good,96.5,0.4822701949860724,good,96.5,0.8554867872044507,good,96.6,128.53727399165507,good,96.6,26.01276773296245,good,96.6,124.07819193324062,good,96.6,0.043463143254520165,good,96.6,1008.1536022253129,good,96.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,11,41.856328125,good,88.9,126.83693623639192,good,89.3,3.538232558139535,good,89.6,19.605162790697673,good,89.6,23.143348837209302,good,89.6,16.217655502392347,good,87.1,1.0345904173106646,good,89.9,12.925612403100775,good,89.6,19.84687306501548,good,89.7,7.523489827856025,good,88.8,9.434322766570606,sparse,48.2,2.1860280373831773,good,89.2,1.5442367601246108,good,89.2,0.6543613707165109,good,89.2,0.6509582689335395,good,89.9,128.29729520865533,good,89.9,23.827604327666155,good,89.9,143.9426120556414,good,89.9,0.0010819165378670788,good,89.9,1010.9077863777089,good,89.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2022,12,56.480326530612246,good,98.8,165.81156462585037,good,98.8,4.545904109589041,good,98.1,23.841931506849317,good,98.1,28.386849315068496,good,98.1,17.332244897959185,good,98.8,1.0724324324324324,good,99.5,13.774219178082193,good,98.1,30.011504065040654,good,99.2,11.292665764546685,good,99.3,8.330947225981054,good,99.3,1.8700677506775067,good,99.2,1.6645528455284553,good,99.2,0.6933875338753388,good,99.2,0.4796626180836707,good,99.6,130.9904048582996,good,99.6,21.512820512820515,good,99.6,145.76574898785427,good,99.6,0.00020242914979757087,good,99.6,1011.7960458839406,good,99.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2023,1,66.96962121212123,good,88.7,176.5632473444613,good,88.6,4.6017996870109545,good,85.9,23.431032863849765,good,85.9,27.541267605633802,good,85.9,16.779924924924924,good,89.5,1.192983508245877,good,89.7,13.605946791862285,good,85.9,32.07832822085889,good,87.6,9.243385093167701,good,86.6,,insufficient,4.8,2.0059253499222396,good,86.4,2.321881804043546,good,86.4,0.7950699844479004,good,86.4,0.30774700598802396,good,89.8,82.54982035928144,good,89.8,20.727110778443112,good,89.8,143.09028443113772,good,89.8,7.48502994011976e-05,good,89.8,1013.270254491018,good,89.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2023,2,42.877897897897896,good,99.1,116.84228228228227,good,99.1,4.454931921331316,good,98.4,19.094205748865356,good,98.4,23.280194610778445,good,99.4,15.808033033033032,good,99.1,0.6743432835820896,good,99.7,13.556096822995462,good,98.4,22.126889880952383,good,100.0,4.81,good,99.7,,insufficient,0.0,1.576731343283582,good,99.7,1.568641791044776,good,99.7,0.46565671641791045,good,99.7,0.3422098214285714,good,100.0,122.1304172876304,good,99.9,23.983258928571427,good,100.0,172.51392857142858,good,100.0,0.00029761904761904765,good,100.0,1011.3969345238095,good,100.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
Haldia,West Bengal,West Bengal,2023,3,29.547275242047025,good,97.2,85.25121379310346,good,97.4,4.011277472527473,good,97.8,18.188255494505494,good,97.8,22.199615384615385,good,97.8,16.125657534246574,good,98.1,0.6890177353342429,good,98.5,12.848901098901099,good,97.8,24.520054644808745,good,98.4,3.6919368131868127,good,97.8,,insufficient,0.0,1.278131868131868,good,97.8,1.1824862637362636,good,97.8,0.34079779917469055,good,97.7,0.6046662125340599,good,98.7,140.62104904632153,good,98.7,26.94049113233288,good,98.5,180.87540245566163,good,98.5,0.03208731241473397,good,98.5,1009.9777899045021,good,98.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_3,3,2021,2023,1
