city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Rohtak,Haryana,Haryana,2016,1,90.53371165644174,sparse,43.8,,insufficient,0.0,10.195732217573221,good,64.2,10.607375,good,64.5,21.30426778242678,good,64.2,10.240332225913622,sparse,40.5,1.3160889929742388,good,57.4,10.879270216962526,good,68.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,3.1125196850393704,good,68.3,244.03381889763781,good,68.3,65.27769685039371,good,68.3,22.15737012987013,sparse,41.4,214.0,good,68.3,,insufficient,0.0,1015.0501972386588,good,68.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,2,,insufficient,0.0,,insufficient,21.4,,insufficient,21.4,,insufficient,21.4,,insufficient,21.4,,insufficient,18.5,,insufficient,21.4,,insufficient,21.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,21.4,,insufficient,21.4,,insufficient,21.4,,insufficient,0.0,,insufficient,21.4,,insufficient,0.0,,insufficient,21.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,3,,insufficient,0.0,39.21585987261146,good,63.3,2.695893617021276,good,63.2,12.315966029723992,good,63.3,14.86216335540839,good,60.9,12.45620218579235,sparse,49.2,0.7776580796252928,good,57.4,18.195572139303483,good,54.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.1708174097664545,good,63.3,248.8794893617021,good,63.2,61.56450106157112,good,63.3,,insufficient,0.0,214.0,good,63.3,,insufficient,0.0,1009.6476431718062,good,61.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,4,,insufficient,0.0,,insufficient,20.6,,insufficient,19.3,,insufficient,19.4,,insufficient,19.4,,insufficient,15.4,,insufficient,16.1,,insufficient,19.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,20.6,,insufficient,20.4,,insufficient,20.4,,insufficient,15.7,,insufficient,20.4,,insufficient,0.0,,insufficient,20.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,5,,insufficient,0.0,,insufficient,8.3,,insufficient,5.9,,insufficient,5.9,,insufficient,5.9,,insufficient,6.7,,insufficient,7.5,,insufficient,7.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,10.1,,insufficient,10.1,,insufficient,10.1,,insufficient,10.1,,insufficient,10.1,,insufficient,0.0,,insufficient,10.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,10,,insufficient,0.0,30.42200729927007,sparse,36.8,9.192250922509226,sparse,36.4,20.810183150183146,sparse,36.7,,insufficient,0.0,,insufficient,10.5,0.4274545454545455,sparse,37.0,39.60846715328467,sparse,36.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.4007942238267148,sparse,37.2,114.13385454545455,sparse,37.0,1.799891304347826,sparse,37.1,27.89442028985507,sparse,37.1,50.0,sparse,37.1,,insufficient,0.0,1008.0244565217391,sparse,37.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,11,,insufficient,14.9,54.2420652173913,sparse,38.3,13.005555555555558,good,56.2,28.982222222222216,good,56.2,,insufficient,0.0,24.490345679012346,good,56.2,,insufficient,8.8,39.687925925925924,good,56.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5264320987654322,good,56.2,116.35698765432099,good,56.2,2.5691358024691358,good,56.2,26.542197530864197,good,56.2,50.0,good,56.2,,insufficient,0.0,1011.0565925925927,good,56.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2016,12,125.82821487603307,good,81.3,,insufficient,0.0,8.6482479338843,good,81.3,17.15652892561983,good,81.3,,insufficient,0.0,21.499420783645654,good,78.9,,insufficient,0.0,39.91165289256199,good,81.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6146033057851239,good,81.3,124.81859735973599,good,81.5,6.000049586776859,good,81.3,25.082876033057847,good,81.3,50.0,good,81.3,,insufficient,0.0,1013.7579669421486,good,81.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,1,95.12706552706554,good,94.4,,insufficient,0.0,8.650000000000002,good,95.4,17.159999999999997,good,95.4,,insufficient,0.0,10.375552884615384,good,55.9,,insufficient,0.0,39.96005633802817,good,95.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.525112676056338,good,95.4,126.24529577464787,good,95.4,7.396211267605635,good,95.4,24.964394366197183,good,95.4,50.0,good,95.4,,insufficient,0.0,1014.7627042253522,good,95.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,2,88.78755627009646,sparse,46.3,,insufficient,0.0,6.638302469135803,sparse,48.2,15.731876923076921,sparse,48.4,,insufficient,0.0,,insufficient,21.1,1.754914089347079,sparse,43.3,39.72332317073171,sparse,48.8,,insufficient,0.4,,insufficient,0.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6162688821752266,sparse,49.3,108.32121951219513,sparse,48.8,36.42710365853659,sparse,48.8,26.964085365853663,sparse,48.8,49.546827794561935,sparse,49.3,,insufficient,0.0,1012.8413414634146,sparse,48.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,3,42.82784226190476,good,90.3,,insufficient,0.0,4.5135407407407415,good,90.7,16.175331369661265,good,91.3,,insufficient,0.0,14.519722222222223,sparse,33.9,0.3383357664233577,good,92.1,36.71322627737226,good,92.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7794014598540145,good,92.1,117.07661313868614,good,92.1,53.46776642335767,good,92.1,28.20921167883212,good,92.1,50.0,good,92.1,,insufficient,0.0,1007.6226277372263,good,92.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,4,71.59227617602428,good,91.5,,insufficient,0.0,4.360816944024206,good,91.8,15.243927492447131,good,91.9,,insufficient,0.0,27.06711382113821,sparse,34.2,0.3344910179640719,good,92.8,23.337731343283583,good,93.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.8039269746646797,good,93.2,119.24177347242923,good,93.2,52.01779433681073,good,93.2,32.243770491803275,good,93.2,50.0,good,93.2,,insufficient,0.0,1001.7861997019374,good,93.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,5,81.1693853820598,good,80.9,,insufficient,0.0,5.099549999999999,good,80.6,13.37527182866557,good,81.6,,insufficient,0.0,23.016951983298537,good,64.4,0.3679901153212521,good,81.6,18.074316309719936,good,81.6,,insufficient,0.3,,insufficient,0.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.8698764415156506,good,81.6,138.35332784184513,good,81.6,52.50453047775947,good,81.6,35.707133443163094,good,81.6,49.95194398682043,good,81.6,,insufficient,0.0,998.4780528052804,good,81.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,6,66.84795795795796,sparse,46.2,,insufficient,7.5,5.526296296296295,good,52.5,12.960364583333332,good,53.3,,insufficient,0.0,9.860608974358975,sparse,43.3,0.5449795081967213,good,67.8,27.65681933842239,good,54.6,,insufficient,13.3,,insufficient,13.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5574795081967213,good,67.8,121.17531806615779,good,54.6,53.31134860050891,good,54.6,37.215496183206106,good,54.6,40.22290983606557,good,67.8,,insufficient,0.0,996.1945663265308,good,54.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,7,,insufficient,0.0,60.89648058252427,good,55.4,4.498952702702703,sparse,39.8,10.849866220735786,sparse,40.2,,insufficient,0.0,25.49786476868327,sparse,37.8,0.34764988009592324,good,56.0,32.761966426858514,good,56.0,,insufficient,0.3,,insufficient,0.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7506100478468899,good,56.2,106.52616306954437,good,56.0,55.685144230769225,good,55.9,36.14935096153847,good,55.9,49.840502392344504,good,56.2,,insufficient,0.0,995.2870192307691,good,55.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,8,,insufficient,0.0,78.66421052631578,good,91.9,29.714469357249627,good,89.9,32.288462686567165,good,90.1,,insufficient,0.0,9.196751740139211,good,57.9,0.5809000000000001,good,80.6,0.8618095238095239,sparse,42.3,10.32066985645933,good,56.2,10.538636363636362,good,56.2,13.608448687350837,good,56.3,14.511913875598085,good,56.2,,insufficient,0.0,1.2515300146412884,good,91.8,117.10811127379209,good,91.8,42.88426900584795,good,91.9,32.17152459016393,good,82.0,50.0,good,91.8,,insufficient,0.0,996.9667496339679,good,91.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,9,,insufficient,0.0,124.25060606060606,sparse,41.2,13.258956228956228,sparse,41.2,18.363973063973067,sparse,41.2,,insufficient,0.3,6.869256756756757,sparse,41.1,0.4060079051383399,good,70.3,28.852345276872963,sparse,42.6,1.1348687350835323,good,58.2,2.129594272076372,good,58.2,2.1760952380952383,sparse,29.2,2.4401904761904762,sparse,29.2,,insufficient,0.3,-0.8114980158730158,good,70.0,156.67248322147648,sparse,41.4,26.91674922600619,sparse,44.9,28.901134020618557,sparse,40.4,30.253636363636364,good,70.3,,insufficient,0.0,1000.034880546075,sparse,40.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,10,,insufficient,14.2,,insufficient,6.0,,insufficient,18.1,,insufficient,18.3,,insufficient,18.1,,insufficient,18.0,0.1685610465116279,good,92.5,,insufficient,12.1,0.15531946508172362,good,90.5,0.2713521545319465,good,90.5,,insufficient,17.3,,insufficient,17.3,,insufficient,17.3,-0.2102332361516035,good,92.2,,insufficient,13.4,,insufficient,12.0,,insufficient,18.4,4.553715529753266,good,92.6,,insufficient,5.8,,insufficient,6.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,11,204.4812748344371,good,83.9,,insufficient,0.0,5.844772727272727,good,67.2,14.569958847736626,good,67.5,11.96091463414634,good,68.3,6.348211920529801,good,83.9,2.0535321821036105,good,88.5,17.738856209150327,good,85.0,2.0205737704918034,good,84.7,2.5937049180327865,good,84.7,1.3427731092436976,good,82.6,1.380621848739496,good,82.6,1.3034453781512607,good,82.6,0.2253360655737705,good,84.7,129.831512605042,good,82.6,31.234840336134454,good,82.6,27.695798319327732,good,82.6,48.60655737704918,good,84.7,,insufficient,0.0,1009.1689881956155,good,82.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2017,12,129.59536585365854,good,99.2,,insufficient,0.0,11.099985895627643,good,95.3,13.721466854724966,good,95.3,3.303554301833568,good,95.3,7.267607526881721,good,100.0,1.8414904679376083,good,77.6,18.021143250688706,good,97.6,2.0218145161290324,good,100.0,2.2516801075268815,good,100.0,1.289220430107527,good,100.0,1.1546639784946235,good,100.0,1.434072580645161,good,100.0,0.18772177419354838,good,100.0,171.26293010752687,good,100.0,46.98825000000001,good,96.8,26.654798387096776,good,100.0,144.92020802377414,good,90.5,,insufficient,0.0,1013.6511962365591,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,1,133.93815468113976,good,99.1,,insufficient,0.0,11.302723004694837,good,85.9,13.834788732394367,good,85.9,11.036384976525822,good,85.9,8.772689189189188,good,99.5,1.1358413132694938,good,98.3,19.435633423180594,good,99.7,1.848393351800554,good,97.0,2.789030470914127,good,97.0,0.965775623268698,good,97.0,0.9147705146036161,good,96.6,0.9360694444444445,good,96.8,0.43519541778975734,good,99.7,161.9977897574124,good,99.7,56.037911051212944,good,99.7,28.251711590296498,good,99.7,283.87896226415097,good,99.7,,insufficient,0.0,1011.6228571428572,good,99.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,2,85.37462639109698,good,93.6,,insufficient,0.0,11.274770206022186,good,93.9,14.884643423137875,good,93.9,18.688431061806657,good,93.9,11.100034782608697,good,85.6,0.9749445324881142,good,93.9,25.440998415213947,good,93.9,1.9682524271844661,sparse,30.7,3.238495145631068,sparse,30.7,0.9581553398058253,sparse,30.7,0.8884466019417475,sparse,30.7,0.9183980582524272,sparse,30.7,0.4261212624584717,good,89.6,178.95898502495842,good,89.4,59.25199335548172,good,89.6,27.3325415282392,good,89.6,281.8169933554817,good,89.6,,insufficient,0.0,1002.110631229236,good,89.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,3,93.0138880484115,good,88.8,,insufficient,0.0,17.5625327510917,good,92.3,16.79749271137026,good,92.2,24.68471615720524,good,92.3,15.99402852049911,good,75.4,0.9892828146143436,good,99.3,25.660282258064516,good,100.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.0003091397849462,good,100.0,175.07508064516128,good,100.0,54.48567204301075,good,100.0,19.928077956989245,good,100.0,176.9008064516129,good,100.0,,insufficient,0.0,986.3986559139786,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,4,112.01068649885583,good,60.7,,insufficient,0.0,16.122344632768364,good,98.3,15.440183615819207,good,98.3,22.942623413258108,good,98.5,16.943975481611208,good,79.3,1.1728410689170181,good,98.8,26.16338888888889,good,100.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5556875,good,100.0,128.56511111111112,good,100.0,54.98116666666666,good,100.0,25.68748611111111,good,100.0,203.44462499999997,good,100.0,,insufficient,0.0,982.0782638888891,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,5,90.09398110661266,good,99.6,,insufficient,0.0,15.437213930348259,sparse,27.0,13.353333333333332,sparse,27.0,21.682326732673268,sparse,27.2,17.202835570469798,good,80.1,1.224260752688172,good,100.0,25.69770161290322,good,100.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5022110215053763,good,100.0,121.52754032258063,good,100.0,56.25698924731182,good,100.0,29.0465188172043,good,100.0,201.07142473118282,good,100.0,,insufficient,0.0,978.2455913978495,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,6,89.58964838255979,good,98.8,,insufficient,0.0,,insufficient,2.4,,insufficient,2.4,,insufficient,2.4,16.15829817158931,good,98.8,1.1018828451882845,good,99.6,25.971464435146444,good,99.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.3779424460431655,good,96.5,122.76739568345323,good,96.5,56.052647482014386,good,96.5,32.06193641618497,good,96.1,187.3643165467626,good,96.5,,insufficient,0.0,973.071582733813,good,96.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,7,47.00655944055944,good,96.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,16.437662337662335,good,93.1,0.889045643153527,good,97.2,25.95020746887967,good,97.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.1765464632454923,good,96.9,117.80699029126212,good,96.9,59.84908460471568,good,96.9,29.780711297071125,good,96.4,188.0653023909986,good,95.6,,insufficient,0.0,972.9708460471567,good,96.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,8,45.72418338108883,good,93.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,17.031954022988504,good,93.5,0.9213655761024182,good,94.5,25.62324324324324,good,94.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.5241440798858773,good,94.2,126.20860199714694,good,94.2,63.849229671897284,good,94.2,28.72427035330261,good,87.5,181.37884450784594,good,94.2,,insufficient,0.0,975.1135520684737,good,94.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,9,67.26820000000001,good,97.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.6,22.16917261055635,good,97.4,0.9005438066465258,good,91.9,25.08522792022792,good,97.5,,insufficient,0.6,,insufficient,0.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,-0.8491465149359887,good,97.6,133.17350427350428,good,97.5,63.6272792022792,good,97.5,30.9582905982906,good,97.5,165.95217948717948,good,97.5,,insufficient,0.0,981.1544729344729,good,97.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Rohtak,Haryana,Haryana,2018,10,56.52276150627615,good,96.4,,insufficient,0.0,,insufficient,17.5,,insufficient,17.5,,insufficient,17.7,12.64192468619247,good,96.4,0.7880026990553307,good,99.6,19.598324324324324,good,99.5,,insufficient,17.7,,insufficient,17.7,,insufficient,15.6,,insufficient,1.1,,insufficient,13.3,0.05506081081081078,good,99.5,133.55212162162164,good,99.5,60.91194594594594,good,99.5,26.264959349593497,good,99.2,140.9592027027027,good,99.5,,insufficient,0.0,987.5438918918919,good,99.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
