city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,10,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,11,96.61203619909503,sparse,30.7,175.63497737556563,sparse,30.7,41.22692307692308,sparse,30.7,37.71909502262444,sparse,30.7,8.41262910798122,sparse,29.6,1.7644343891402714,sparse,30.7,42.64334841628959,sparse,30.7,38.86823255813953,sparse,29.9,0.6640723981900454,sparse,30.7,58.80493212669683,sparse,30.7,0.9294258373205742,sparse,29.0,1.627737556561086,sparse,30.7,128.86918552036198,sparse,30.7,48.43398190045249,sparse,30.7,26.39841628959276,sparse,30.7,85.90950226244344,sparse,30.7,0.0,sparse,30.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2017,12,99.34076379066478,good,95.0,170.18138418079096,good,95.2,30.6158041958042,good,96.1,20.59791899441341,good,96.2,15.21175388967468,good,95.0,1.409622905027933,good,96.2,40.30997202797203,good,96.1,73.87725105189341,good,95.8,0.39253182461103253,good,95.0,34.53434229137199,good,95.0,0.5165595463137996,good,71.1,2.219776536312849,good,96.2,108.66293296089385,good,96.2,56.54655027932961,good,96.2,25.679497206703907,good,96.2,77.34238826815643,good,96.2,0.00223463687150838,good,96.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,1,100.6312824427481,good,88.0,179.19128787878788,good,88.7,34.1422652757079,good,90.2,24.774858420268256,good,90.2,14.910953800298062,good,90.2,1.966777108433735,good,89.2,43.997451564828616,good,90.2,73.58217585692995,good,90.2,0.40573353293413167,good,89.8,18.132185628742516,good,89.8,0.5471958762886598,good,65.2,1.7249925484351714,good,90.2,150.06394932935916,good,90.2,50.29581222056632,good,90.2,25.085469448584206,good,90.2,92.4606259314456,good,90.2,0.0,good,90.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,2,65.43563988095238,good,100.0,154.83035714285714,good,100.0,26.075952380952383,good,100.0,18.881309523809524,good,100.0,11.156716417910447,good,99.7,1.229077380952381,good,100.0,40.12052083333333,good,100.0,81.11604477611941,good,99.7,0.2549392097264438,good,97.9,9.353510638297873,good,97.9,0.9757615894039735,good,89.9,1.9735416666666667,good,100.0,153.52580357142855,good,100.0,43.10863095238095,good,100.0,25.274337797619047,good,100.0,102.655625,good,100.0,0.00017857142857142857,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,3,57.60478436657682,good,99.7,148.0750269541779,good,99.7,21.733266129032256,good,100.0,14.157970430107525,good,100.0,9.763319727891156,good,98.8,0.9151886792452829,good,99.7,36.678655913978496,good,100.0,95.23917900403768,good,99.9,0.17893530997304583,good,99.7,6.360363881401618,good,99.7,0.45852691218130315,good,94.9,2.3280510752688173,good,100.0,184.1655510752688,good,100.0,26.930443548387096,good,100.0,27.57815860215054,good,100.0,123.05264784946236,good,100.0,0.0004032258064516129,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,4,54.3555944055944,good,99.3,158.40723076923078,good,99.3,15.089155937052933,good,97.1,8.806022889842632,good,97.1,10.607346368715085,good,99.4,0.7885834502103787,good,99.0,28.32483547925608,good,97.1,94.10104748603352,good,99.4,0.14994382022471914,good,98.9,5.348873239436619,good,98.6,0.6286770981507824,good,97.6,2.9860474860335198,good,99.4,221.6994972067039,good,99.4,22.292374301675977,good,99.4,31.80125698324022,good,99.4,147.88093575418995,good,99.4,6.983240223463688e-05,good,99.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,5,79.34645205479453,good,98.1,175.0321904761905,good,98.8,7.5230695770804905,good,98.5,4.579849931787177,good,98.5,10.755251700680272,good,98.8,0.6322608695652174,good,92.7,25.036425648021826,good,98.5,94.25690340909091,good,94.6,0.6089211618257262,good,97.2,5.067445887445887,good,93.1,1.406308724832215,good,80.1,3.8992789115646262,good,98.8,255.7360680272109,good,98.8,25.200231292517003,good,98.8,33.43381632653061,good,98.8,152.1001088435374,good,98.8,0.0,good,98.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,6,34.54940027894003,good,99.6,121.7441980474198,good,99.6,8.575871687587169,good,99.6,5.273709902370991,good,99.6,6.5951675977653625,good,99.4,0.8318777292576419,good,95.4,22.511492329149235,good,99.6,77.63037656903767,good,99.6,0.03569037656903766,good,99.6,2.300181311018131,good,99.6,0.07387096774193548,sparse,34.4,5.431896792189679,good,99.6,242.8413528591353,good,99.6,57.908661087866115,good,99.6,32.97754532775453,good,99.6,119.98232914923291,good,99.6,0.021994421199442123,good,99.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,7,23.632520215633427,good,99.7,56.88431451612903,good,100.0,3.846720430107527,good,100.0,2.9350000000000005,good,100.0,3.5642679558011046,good,97.3,0.4364546684709066,good,99.3,20.49096774193548,good,100.0,60.90970430107526,good,100.0,0.010658602150537634,good,100.0,2.7298655913978496,good,100.0,,insufficient,15.7,4.758965053763441,good,100.0,254.64370967741934,good,100.0,83.09665322580646,good,100.0,31.739576612903225,good,100.0,65.87969086021505,good,100.0,0.1491532258064516,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,8,23.802452830188678,good,99.7,74.99989247311828,good,100.0,4.3089784946236565,good,100.0,3.2762903225806452,good,100.0,4.5597173620457605,good,99.9,0.370739247311828,good,100.0,23.999435483870972,good,100.0,46.12116935483871,good,100.0,0.005336021505376345,good,100.0,2.5224327956989248,good,100.0,,insufficient,7.4,4.696290322580645,good,100.0,255.0840188172043,good,100.0,83.98689516129032,good,100.0,29.569442204301076,good,100.0,64.35506720430108,good,100.0,0.05583333333333333,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,9,25.498137108792847,good,93.2,74.93164933135215,good,93.5,7.77967261904762,good,93.3,5.128348214285714,good,93.3,4.395680119581465,good,92.9,0.5438059701492538,good,93.1,21.57857142857143,good,93.3,65.15713649851632,good,93.6,0.030000000000000002,good,93.6,2.3111424332344215,good,93.6,,insufficient,19.9,3.469406528189911,good,93.6,228.08060830860538,good,93.6,73.4936943620178,good,93.6,29.383078635014837,good,93.6,87.93483679525222,good,93.6,0.03526706231454006,good,93.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,10,53.110539083557946,good,99.7,139.03448787061996,good,99.7,20.719730094466936,good,99.6,12.633144399460189,good,99.6,7.44131081081081,good,99.5,0.710418918918919,good,99.5,28.403886639676113,good,99.6,84.90817567567566,good,99.5,0.0793974175035868,good,93.7,1.969454806312769,good,93.7,0.10266540642722118,good,71.1,1.72766846361186,good,99.7,162.50660377358489,good,99.7,40.905902964959566,good,99.7,30.268429919137464,good,99.7,107.78067385444743,good,99.7,0.0,good,99.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,11,95.95958083832335,good,92.8,185.48723723723722,good,92.5,36.21437967115097,good,92.9,24.83204783258595,good,92.9,9.306431784107945,good,92.6,1.087462235649547,good,91.9,32.21176382660688,good,92.9,75.85820872274144,good,89.2,0.09750746268656717,good,93.1,1.3449701492537314,good,93.1,0.15213279678068414,good,69.0,1.2210149253731342,good,93.1,132.42150746268658,good,93.1,47.4463880597015,good,93.1,28.23721641791045,good,93.1,97.92095166163142,good,91.9,0.0,good,93.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2018,12,87.33826379542396,good,99.9,159.6108209959623,good,99.9,34.81650067294751,good,99.9,21.542584118438764,good,99.9,9.585216216216216,good,99.5,1.0271870794078062,good,99.9,25.0764333781965,good,99.9,83.40976933514247,good,99.1,0.07476446837146702,good,99.9,0.8111978465679678,good,99.9,0.09373239436619718,sparse,38.2,1.7212247644683716,good,99.9,113.59534320323014,good,99.9,52.37515477792732,good,99.9,26.835087483176313,good,99.9,84.2614401076716,good,99.9,0.0,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Ujjain,Madhya Pradesh,Madhya Pradesh,2019,1,89.24719495091163,good,95.8,169.6983960948396,good,96.4,36.179203910614525,good,96.2,24.3322905027933,good,96.2,7.2971468531468515,good,96.1,1.0693398876404494,good,95.7,27.941410614525143,good,96.2,72.20487394957983,good,96.0,0.06333333333333332,good,96.4,0.6423988842398884,good,96.4,0.09751196172248805,sparse,28.1,2.079972067039106,good,96.2,126.27037709497206,good,96.2,52.05261173184357,good,96.2,26.63191340782123,good,96.2,84.86836592178771,good,96.2,0.0,good,96.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
