city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Gurugram,Haryana,Haryana,2019,1,148.51949103942653,sparse,46.9,,insufficient,19.9,44.34187130177515,sparse,45.4,35.32961925287356,sparse,46.8,56.07867193108399,sparse,46.8,,insufficient,22.7,1.6764178033022255,sparse,46.8,,insufficient,0.0,33.13562634216178,sparse,46.9,,insufficient,24.7,,insufficient,24.7,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,24.7,,insufficient,24.6,,insufficient,24.6,,insufficient,24.6,,insufficient,24.6,,insufficient,24.7,,insufficient,24.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,2,87.2576012145749,sparse,36.8,,insufficient,20.2,30.79471238938053,sparse,33.6,62.50092077087795,sparse,34.7,55.93040511727079,sparse,34.9,,insufficient,13.2,0.91435367114788,sparse,36.0,,insufficient,0.0,30.96134888438134,sparse,36.7,,insufficient,14.8,,insufficient,14.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,10.2,,insufficient,15.0,,insufficient,14.9,,insufficient,14.7,,insufficient,14.6,,insufficient,14.7,,insufficient,4.6,,insufficient,14.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,3,66.68048636698599,sparse,45.6,,insufficient,23.1,12.083658718330849,sparse,45.1,11.357851002865331,sparse,46.9,14.53674052894925,sparse,47.0,,insufficient,23.1,0.2746974063400577,sparse,46.6,,insufficient,0.0,32.82521238300936,sparse,46.7,,insufficient,23.4,,insufficient,23.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,23.5,,insufficient,23.5,,insufficient,23.3,,insufficient,23.3,,insufficient,23.3,,insufficient,23.3,,insufficient,0.0,,insufficient,23.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,4,89.49880244088482,sparse,45.5,,insufficient,22.2,22.53071806500378,sparse,45.9,13.811533923303836,sparse,47.1,26.911299559471367,sparse,47.3,,insufficient,22.3,0.535570987654321,sparse,45.0,,insufficient,0.0,35.5379424778761,sparse,47.1,,insufficient,22.8,,insufficient,22.8,,insufficient,0.2,,insufficient,0.0,,insufficient,0.0,,insufficient,22.7,,insufficient,23.0,,insufficient,22.7,,insufficient,22.7,,insufficient,22.6,,insufficient,22.8,,insufficient,0.0,,insufficient,22.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,5,96.6241726618705,sparse,46.7,,insufficient,23.5,21.751617113850617,sparse,46.3,21.51098693759071,sparse,46.3,35.18415942028985,sparse,46.4,,insufficient,21.8,0.6036727272727272,sparse,46.2,,insufficient,0.0,46.14506502890174,sparse,46.5,,insufficient,23.0,,insufficient,23.0,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,23.0,,insufficient,23.1,,insufficient,23.1,,insufficient,23.1,,insufficient,23.1,,insufficient,23.1,,insufficient,0.0,,insufficient,23.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,6,79.94180887372015,sparse,30.5,,insufficient,9.4,,insufficient,24.9,36.37242130750605,sparse,28.7,24.494335106382977,sparse,26.1,,insufficient,18.8,0.4396744186046512,sparse,29.9,,insufficient,0.0,69.28182558139535,sparse,29.9,,insufficient,21.8,,insufficient,21.8,,insufficient,3.1,,insufficient,3.1,,insufficient,0.0,,insufficient,21.7,,insufficient,21.7,,insufficient,21.4,,insufficient,21.4,,insufficient,21.4,,insufficient,21.3,,insufficient,0.0,,insufficient,21.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,7,52.775200281096275,sparse,47.8,,insufficient,22.7,12.839779573842764,sparse,45.7,11.914062937062937,sparse,48.1,15.379269703543022,sparse,46.5,,insufficient,24.3,0.502417889587701,sparse,48.1,,insufficient,0.0,33.84213230119634,sparse,47.7,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,0.0,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,0.0,,insufficient,24.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,8,33.81696895424837,sparse,41.1,,insufficient,18.6,7.490251012145748,sparse,41.5,9.03281803542673,sparse,41.7,13.15784155214228,sparse,41.6,,insufficient,20.2,0.45829039812646366,sparse,43.0,,insufficient,0.0,28.404804687499997,sparse,43.0,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,0.0,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,23.9,,insufficient,0.0,,insufficient,23.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,9,38.4325146627566,sparse,47.4,,insufficient,24.3,8.656797235023042,sparse,45.2,8.961471230881283,sparse,47.7,15.357392571012381,sparse,47.7,,insufficient,23.4,1.0742516268980478,sparse,48.0,,insufficient,0.0,27.56639673105498,sparse,46.7,,insufficient,23.5,,insufficient,23.5,,insufficient,23.5,,insufficient,23.5,,insufficient,0.0,,insufficient,23.5,,insufficient,23.0,,insufficient,23.0,,insufficient,23.0,,insufficient,23.0,,insufficient,23.0,,insufficient,0.0,,insufficient,23.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,10,112.68568720379146,sparse,42.5,,insufficient,19.6,24.245358778625953,sparse,44.0,34.30610053313024,sparse,44.1,41.65959603658536,sparse,44.1,,insufficient,23.7,1.5134330590875094,sparse,44.9,,insufficient,0.0,45.59814671814672,sparse,43.5,,insufficient,24.1,,insufficient,24.1,,insufficient,15.8,,insufficient,15.8,,insufficient,0.0,,insufficient,24.1,,insufficient,24.2,,insufficient,24.2,,insufficient,24.2,,insufficient,24.2,,insufficient,24.2,,insufficient,0.0,,insufficient,24.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,11,182.09681016231474,sparse,49.2,,insufficient,24.5,23.845839210155148,sparse,49.2,47.692359550561804,sparse,49.4,50.34145365168539,sparse,49.4,,insufficient,23.5,1.1859747545582047,sparse,49.5,,insufficient,0.0,32.97246488764044,sparse,49.4,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,0.0,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,0.0,,insufficient,24.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2019,12,153.21243243243242,sparse,48.5,,insufficient,24.3,31.558434414668547,sparse,47.6,41.82955862068965,sparse,48.7,51.25114878892734,sparse,48.6,,insufficient,23.9,1.7632665745856353,sparse,48.7,,insufficient,0.0,30.961850481125094,sparse,45.4,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,0.0,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,24.3,,insufficient,0.0,,insufficient,24.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2020,1,114.39059834938101,sparse,48.9,,insufficient,24.9,31.962757429163787,sparse,48.6,33.85131001371742,sparse,49.0,49.80763898421414,sparse,49.0,,insufficient,23.7,1.8242249657064473,sparse,49.0,,insufficient,0.0,28.28047730829421,sparse,42.9,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,0.0,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,24.0,,insufficient,0.0,,insufficient,24.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2020,2,89.02322289156626,sparse,47.7,175.00492816091952,sparse,25.0,24.78978947368421,sparse,47.8,25.07128571428571,sparse,47.8,35.02342105263158,sparse,47.8,,insufficient,22.2,1.8019834710743803,sparse,47.8,,insufficient,0.0,41.08440402476781,sparse,46.4,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,0.0,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,22.8,,insufficient,0.0,,insufficient,22.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2020,3,52.817857978930945,good,86.1,111.29470681458004,good,63.6,12.680580357142857,good,82.8,23.44141321656051,good,84.4,23.982378640776698,good,90.0,15.426865828092243,good,64.1,0.9285724907063195,good,90.4,,insufficient,21.2,48.45633989401968,good,88.8,3.8313727506426734,good,65.4,6.0110334190231365,good,65.4,12.48946502057613,good,65.3,18.719398148148144,good,65.3,,insufficient,0.0,11.013362467866322,good,65.4,0.7467143587123148,good,65.8,193.77271333673994,good,65.8,64.54637538779731,good,65.0,21.34581695966908,good,65.0,245.5214366197183,sparse,35.8,0.00018226002430133656,sparse,27.7,,insufficient,23.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2020,4,42.20615329512894,good,96.9,92.19754985754986,good,73.1,6.264011839708561,good,76.2,14.84794181502388,good,80.0,11.178481012658228,good,98.8,12.378696060037523,good,74.0,0.6555607142857144,good,97.2,,insufficient,24.9,61.555142045454545,good,97.8,4.585902712815716,good,74.2,3.1702993451824133,good,74.2,11.706997804610317,good,63.3,7.145296377607025,good,63.3,,insufficient,0.0,2.9846819457436857,good,74.2,0.7120961718020541,good,74.4,188.72707282913166,good,74.4,40.89898752399232,good,72.4,27.955465451055662,good,72.4,299.4148275862069,sparse,38.3,0.0,sparse,25.0,,insufficient,24.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
Gurugram,Haryana,Haryana,2020,5,53.782250538406316,good,93.6,123.54830353049059,good,73.3,9.71694401244168,good,86.4,20.586789125642913,good,91.5,18.18863443895554,good,95.2,8.64594814438231,good,66.1,0.8174521833273186,good,93.1,,insufficient,23.7,71.36834693153601,good,94.7,5.166109247724005,good,70.1,3.515607655502392,good,70.2,12.947313218390805,good,70.2,5.387523946360153,good,70.2,,insufficient,0.0,2.626942583732057,good,70.2,0.8442874109263657,good,70.7,174.0642897862233,good,70.7,39.27961557417447,good,68.2,31.66374878758487,good,69.3,282.3443800178412,sparse,37.7,,insufficient,25.0,,insufficient,20.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,4
