city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Noida,Uttar Pradesh,Uttar Pradesh,2022,3,79.24859185918592,good,91.6,219.35174342105262,good,91.9,15.953963730569948,good,90.8,38.11353502016868,good,91.6,36.150576358296625,good,91.5,16.74263399693721,good,65.8,1.50476660341556,good,88.5,43.13201520912548,good,70.7,38.343843575418994,good,90.2,2.9243307086614174,sparse,34.1,16.903287401574804,sparse,34.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.9927472527472528,good,73.4,149.68196014828547,good,72.5,48.92959174311926,good,73.3,30.184161401493395,good,58.5,,insufficient,0.7,,insufficient,24.3,738.4148397435896,good,73.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,4,89.18463983050849,good,98.3,328.2461233321313,good,96.3,37.38753231939164,good,91.3,47.371022641509434,good,92.0,55.45689525244914,good,92.2,20.14923918212078,good,73.0,2.019596261682243,good,92.9,35.719765545361874,good,68.1,46.417438155136274,good,82.8,2.8022097759674134,sparse,34.1,18.06909368635438,sparse,34.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.216550925925926,good,75.0,201.2726851851852,good,75.0,26.208731481481482,good,75.0,33.17840966280826,good,69.0,137.77940277777776,sparse,25.0,0.33348611111111115,sparse,25.0,729.9854907407407,good,75.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,5,69.32045806906272,good,95.4,259.5571428571429,good,95.7,12.657160251374705,good,85.6,41.94424795958026,good,86.5,31.396342412451364,good,86.4,22.391025274201237,good,70.5,1.5993125870877845,good,72.3,50.44154755507792,good,62.5,52.34546454304133,good,88.6,,insufficient,24.5,,insufficient,24.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.5153393025447692,good,71.3,182.68567015209126,good,70.7,46.84858665430954,good,72.5,32.24730166503428,good,68.6,,insufficient,21.7,,insufficient,21.7,726.7900971772328,good,72.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,6,55.23712193335775,good,94.8,245.62217008797654,good,94.7,19.96715864246251,good,88.0,36.69524622716442,good,87.4,37.11791260241904,good,89.0,16.407386363636366,good,70.3,1.7294069529652354,good,67.9,39.97629301355579,good,66.6,37.110352539802875,good,91.6,,insufficient,24.8,,insufficient,24.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4752,good,72.0,189.7645751953125,good,71.1,45.37940665701881,good,72.0,33.908176867219915,good,66.9,150.15105555555556,sparse,25.0,0.0,sparse,25.0,730.8036578313253,good,72.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,7,28.665824958123956,good,80.2,71.04040132395531,good,81.2,9.721722745625842,good,74.9,22.683499119718313,good,76.3,21.962993827160492,good,76.2,12.630944835680753,good,57.3,1.5685627938213567,good,50.0,34.61607458912769,good,53.2,16.633534043538678,good,72.5,,insufficient,24.8,,insufficient,24.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4469409761634509,good,59.2,181.24960638904736,good,58.9,80.3099762046401,good,56.5,31.15459050445104,good,56.6,,insufficient,21.9,,insufficient,21.9,731.766649688738,good,59.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,8,24.921309311452013,good,94.2,83.77541297412266,good,94.8,7.400163815070987,good,92.3,21.630433369447452,good,93.0,18.765296229802512,good,93.6,12.416389167502507,good,67.0,1.3718536251709987,sparse,49.1,30.191576514100785,good,72.7,24.5851246105919,good,86.3,1.0267426470588235,sparse,45.7,7.032077542062912,sparse,45.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.5164371689937408,good,69.8,192.05069117647056,good,68.5,72.8084433085502,good,72.3,31.22459225512529,good,73.8,,insufficient,20.0,,insufficient,20.0,731.121867881549,good,73.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,9,32.79062146892656,good,98.3,100.13022440392706,good,99.0,11.241099381143066,good,95.4,18.611615497076023,good,95.0,19.75024700326916,good,95.6,20.4196985645933,good,72.6,1.2886654366543664,good,56.5,27.270517578125,good,71.1,22.31839611178615,good,85.7,0.9236322360953463,sparse,30.6,10.493329545454545,sparse,30.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.3430242311276794,good,74.5,176.19732574679944,good,73.2,68.8088878371983,good,73.4,30.469862981885736,good,74.8,,insufficient,24.5,,insufficient,24.5,731.7052040816326,good,74.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,10,89.09206343673755,good,96.4,228.9240388007055,good,95.3,32.36584051724138,good,93.5,44.64085814360771,good,95.9,51.54205512909979,good,96.3,20.52006711409396,good,65.1,1.6701322051824432,good,63.5,28.255350467289723,good,71.9,37.25124906785981,good,90.1,,insufficient,24.9,,insufficient,24.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.1233163972286377,good,72.7,196.38588534442903,good,72.7,61.347166508987705,good,71.0,24.708365249883233,good,71.9,,insufficient,22.7,,insufficient,22.7,732.4649608114338,good,72.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,11,129.90793553060485,good,95.9,269.65349200710483,good,97.7,47.6958330281948,good,94.8,55.75235082674335,good,96.6,72.31967395198855,good,96.9,21.099321047526676,good,71.6,1.3100257069408743,good,81.0,30.23950780880265,good,73.4,29.089776737486496,good,96.4,2.4280467675378268,sparse,25.2,19.722049518569463,sparse,25.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.04153919239905,good,73.1,213.05060389919166,good,73.0,54.25337132003799,good,73.1,20.79405745489079,good,73.1,,insufficient,23.2,,insufficient,23.2,734.0669895536563,good,73.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,12,131.17644261708975,good,94.0,279.01076618705036,good,93.4,46.21362153962836,good,88.6,50.867900329791134,good,91.7,67.41062966915689,good,94.5,14.184770833333335,good,64.5,1.3222072727272727,good,92.4,33.130223277909735,good,70.7,27.633628386112168,good,88.1,1.6292914653784218,sparse,41.7,9.951272141706925,sparse,41.7,,insufficient,0.0,,insufficient,0.0,,insufficient,13.2,1.2502769926512156,good,59.4,218.899059490085,good,59.3,61.61916589434662,good,72.5,16.206223354958293,good,72.5,,insufficient,22.7,,insufficient,22.7,735.6651992585728,good,72.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2023,1,145.289434989789,good,98.7,260.4178263888889,good,96.8,24.0380510846746,good,96.0,42.938990332975294,good,93.9,45.84095770709543,good,96.1,11.940497008743673,good,73.0,1.2875104456824513,good,96.5,35.38631013545073,good,71.9,29.536401852511577,good,94.3,2.28046754425783,good,74.0,6.754965955515206,good,74.0,,insufficient,0.0,,insufficient,0.0,,insufficient,24.6,1.8253425559947298,good,51.0,197.70925625422583,sparse,49.7,69.45546112115731,good,74.3,21.56490314769976,good,69.4,,insufficient,24.6,,insufficient,24.6,737.1051039783001,good,74.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2023,2,94.1636592178771,good,93.2,215.0330817858554,good,94.2,32.84398780487805,good,91.5,44.36214788732394,good,95.1,51.22986697965571,good,95.1,13.763628762541806,good,66.7,1.4442965023847378,good,93.6,39.80442931937172,good,71.1,27.27717191862784,good,93.3,1.3849326347305388,sparse,49.7,7.155052395209582,sparse,49.7,,insufficient,0.0,,insufficient,0.0,,insufficient,1.2,1.2550477707006369,good,70.1,218.2813611713666,good,68.6,53.48150520833334,good,71.4,25.948557858376514,good,64.6,,insufficient,21.5,,insufficient,21.5,732.2751354166667,good,71.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2023,3,63.512564293701075,good,90.2,162.6402113156101,good,98.6,36.39950123806155,good,95.0,49.9013724137931,good,97.4,60.14762232942798,good,97.5,17.453218390804597,good,70.2,1.5284380484380486,good,95.7,40.89800278035218,good,72.5,30.746852846401723,good,93.9,1.6605736714975845,good,55.6,6.266050724637681,good,55.6,,insufficient,0.0,,insufficient,0.0,,insufficient,6.1,1.286766467065868,good,73.0,188.93581784386618,good,72.3,53.117532169117645,good,73.1,27.206092896174866,good,61.5,,insufficient,23.4,,insufficient,23.4,734.134296875,good,73.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
