city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Amritsar,Punjab,Punjab,2017,3,47.73566666666666,good,96.8,69.05275103163686,good,97.7,10.98295172413793,good,97.4,20.068970792767733,good,96.6,,insufficient,0.0,8.928993399339934,good,81.5,0.6360669456066945,good,96.4,8.690303448275863,good,97.4,22.499022038567496,good,97.6,,insufficient,0.1,,insufficient,0.1,,insufficient,0.1,1.3062998624484181,good,97.7,254.71766162310865,good,97.7,,insufficient,4.2,21.493576341127923,good,97.7,228.38385359116023,good,97.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,4,33.32996219281664,good,73.5,60.56358490566038,good,51.5,13.886124763705105,good,73.5,22.577523629489605,good,73.5,,insufficient,0.0,6.364795081967213,good,67.8,0.9796219281663516,good,73.5,25.65168241965974,good,73.5,21.365444234404535,good,73.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.561568998109641,good,73.5,222.65678638941398,good,73.5,,insufficient,21.7,29.85616257088847,good,73.5,279.82846299810245,good,73.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,5,97.04149647887323,good,76.3,114.60274231678488,good,56.9,12.719351988217966,good,91.3,15.497455882352941,good,91.4,,insufficient,0.0,10.063688760806917,good,93.3,1.1771104815864022,good,94.9,28.753023598820057,good,91.1,16.810041753653444,good,64.4,5.65146408839779,sparse,48.7,,insufficient,0.0,,insufficient,0.0,1.4258823529411766,good,89.1,199.50407239819006,good,89.1,34.66983408748114,good,89.1,32.21067873303168,good,89.1,267.8685779122542,good,88.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,6,40.19415360501568,good,88.6,91.14737327188939,good,90.4,21.74229938271605,good,90.0,14.604514637904469,good,90.1,,insufficient,0.0,5.59061224489796,good,88.5,0.8702304147465437,good,90.4,28.10708782742681,good,90.1,12.745661538461539,good,90.3,,insufficient,18.1,,insufficient,7.9,,insufficient,4.3,1.485047619047619,good,87.5,171.59884126984124,good,87.5,56.87193650793652,good,87.5,31.247666666666664,good,87.5,282.73841600000003,good,86.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,7,47.40849829351535,good,78.8,96.02738916256158,good,81.9,32.8685197368421,good,81.7,22.384626865671645,good,63.0,,insufficient,0.0,3.9172909698996654,good,80.4,0.4382918739635157,good,81.0,12.133549488054609,good,78.8,8.496309719934102,good,81.6,,insufficient,13.8,,insufficient,14.7,,insufficient,11.0,1.4956026058631922,good,82.5,143.0396091205212,good,82.5,77.11140065146579,good,82.5,30.545325732899027,good,82.5,275.7181758957655,good,82.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,8,33.025483271375464,good,72.3,121.84182156133828,good,72.3,10.704508348794063,good,72.4,11.539369202226345,good,72.4,,insufficient,0.0,6.428812260536398,good,70.2,0.7055102040816327,good,72.4,10.72413729128015,good,72.4,9.338423005565863,good,72.4,3.3588394584139265,good,69.5,2.14360594795539,good,72.3,19.182007874015746,good,68.3,1.4662337662337663,good,72.4,167.3321933085502,good,72.3,,insufficient,7.1,30.056654275092935,good,72.3,262.7978478664193,good,72.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,9,50.649206586826345,good,92.8,178.36159356725145,good,95.0,10.381185944363104,good,94.9,16.194166666666668,good,95.0,,insufficient,0.0,5.348003003003003,good,92.5,0.8189619883040937,good,95.0,14.638872620790627,good,94.9,12.97657894736842,good,95.0,1.8457748538011696,good,95.0,4.018233576642335,good,95.1,18.649152046783627,good,95.0,1.2106432748538012,good,95.0,201.12521929824564,good,95.0,62.52623916811092,good,80.1,29.330540935672516,good,95.0,254.83815789473684,good,95.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,10,137.71767705382436,sparse,47.4,264.00923482849606,good,50.9,15.276447368421053,good,51.1,32.471631578947374,good,51.1,46.19345038167939,good,88.0,4.795386666666667,good,50.4,0.5511989100817438,good,98.7,45.01655172413793,good,97.4,20.18039295392954,good,99.2,2.7401643835616443,good,98.1,4.459069767441861,good,98.3,11.58857729138167,good,98.3,1.0970094722598107,good,99.3,157.2718895348837,sparse,46.2,,insufficient,3.4,27.146500672947507,good,99.9,195.7562449528937,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,11,125.25016925246825,good,98.5,247.1801709401709,good,97.5,53.49885838150289,good,96.1,32.32798850574712,good,96.7,83.91322489391796,good,98.2,8.161560283687942,good,97.9,1.8024825662482569,good,99.6,24.55203757225434,good,96.1,27.32728571428571,good,97.2,6.553682008368201,good,99.6,11.160990237099025,good,99.6,21.822287308228727,good,99.6,1.0531241283124129,good,99.6,210.36520223152024,good,99.6,72.60164874551971,sparse,38.8,18.638784916201118,good,99.4,154.58486750348675,good,99.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2017,12,97.62570621468926,good,95.2,193.10583102493075,good,97.0,26.24071629213483,good,95.7,24.6553120665742,good,96.9,50.30443213296398,good,97.0,5.816443514644351,good,96.4,1.7945353675450764,good,96.9,3.481614349775785,good,89.9,20.72270083102493,good,97.0,7.134790528233151,good,73.8,9.447941712204008,good,73.8,14.275090579710145,good,74.2,1.0566204986149585,good,97.0,234.546703601108,good,97.0,68.55246399999999,good,84.0,15.159750692520776,good,97.0,156.46052631578948,good,97.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2018,1,76.51972014925371,good,72.0,152.82906890130354,good,72.2,19.763670411985018,good,71.8,67.19217142857143,good,70.6,91.24259328358208,good,72.0,3.8506628787878787,good,71.0,1.264624060150376,good,71.5,13.15966355140187,good,71.9,18.8289138576779,good,71.8,7.385083798882682,good,72.2,8.588081936685288,good,72.2,6.865053956834533,good,74.7,1.1931057268722467,good,61.0,215.00519823788545,good,61.0,78.07325991189428,good,61.0,13.499647577092512,good,61.0,251.0103744493392,good,61.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
